name;class;mean_psGamma;std_psGamma;peak_psGamma;min_psGamma;peak_frequency_psGamma;Q1_psGamma;Q2_psGamma;Q3_psGamma;Q_range_psGamma;amplitude_psGamma;spec_centroid_psGamma;kurtosis_psGamma;skewness_psGamma;coef_var_psGamma;flatness_psGamma;1st_moment_psGamma;2nd_moment_psGamma;rms_psGamma;crest_factor_psGamma;line_length_psGamma;nonlinear_energy_psGamma;Hurst_exponent_psGamma;Hjorth_activity_psGamma;Hjorth_mobility_psGamma;Hjorth_complexity_psGamma;Shannon_entropy_psGamma;Renyi_entropy_psGamma;spectral_entropy_psGamma;approx_entropy_psGamma
F097;F;1012.1220412330917;1862.4073798785384;16871.86756839679;39.385458343682636;47.163273126678064;254.65440391363109;552.7612030030662;1167.0718585451218;912.4174546314907;16832.482110053104;40.79017838671293;47.06744327120602;6.40657933423423;0.5434482552893986;0.015292535189321717;29188239.497992434;140104876053.67618;79.71796355174394;211.6444878505391;112735.18135823027;613085906.3273395;0.62658310519908;3468561.2486260426;0.30162479155779753;1.1846528571314199;9.4655664048094;2.8494194137968996;-2367650.771924679;0.026573316257620938
F098;F;276.59972877126035;290.16385718444246;1502.1543580788302;3.535552858683564;32.374430070783504;65.41590144075202;173.48364846969037;395.28271909682337;329.86681765607136;1498.6188052201467;38.11420258353359;2.7856981615184946;1.7031868455188415;0.9532535563016035;0.03220212513351225;7453461.314535351;3982082472.210787;15.076536186538362;99.63524376508205;30024.680804344;18312507.85580273;0.5134068195063569;84195.06401615353;0.268643132825311;1.1330319559166975;9.4655664048094;2.8494194137968996;-517085.0151546103;0.19580691196684707
F099;F;52.6949032202239;79.03802366048747;632.5364416991066;0.6669663916111577;47.248022943617286;12.673353920675776;25.53079835337977;67.93468435987342;55.261330439197636;631.8694753074955;39.80210245586774;27.387901276797656;4.589678027776125;0.6667031990397178;0.08041005920596672;1482839.1313694841;264931082.44258615;3.572597660612997;177.05224651313634;6040.269375251444;1111854.9994044616;0.6230401228100165;6247.009184155778;0.3309075672719908;1.0970205357418543;9.4655664048094;2.8494194137968996;-74283.41239292672;0.7866583633388036
F100;F;78.86231059612997;96.63799162289688;513.7371227763729;0.21301548721269822;30.255684647302907;17.822215007612662;42.05394730413125;97.29005191619953;79.46783690858686;513.5241072891602;37.24435052776999;4.674908743796704;2.155156533228573;0.8160590806136411;0.06259580733247667;2076583.106265399;368953744.9353078;4.691043778964707;109.51445925106086;8192.674975359514;1440894.145699344;0.5271385471894742;9338.901424907088;0.21321566241432;1.0602563648266936;9.4655664048094;2.8494194137968996;-119506.78189842931;0.6473864112879504
S001;S;212701.0110322613;291853.05502725195;1443349.4464424376;1066.4457104690814;34.28130095191604;20649.974677303537;70337.60069414524;292487.12300035055;271837.14832304703;1442283.0007319686;35.8221851856044;2.507146384389273;1.7770066453693538;0.7287948759433073;0.0006083249859148189;5386926409.498605;3104551897316753.0;13581.954384329243;106.26964320449812;22247694.48071485;17949007066811.203;0.5115882687846373;85178205728.74014;0.2352184479109296;1.3941306874591572;9.4655664048094;2.8494194137968996;-850524387.8474691;0.0014174346809738836
S002;S;429416.28015118145;788367.6910613895;4981414.398098001;1673.6815565698744;31.315057359043205;25113.65793767859;82845.04318567962;377855.0326782041;352741.37474052556;4979740.716541432;34.31071081833565;8.919210401641124;2.858618948146934;0.5446903583441539;0.00034981289123450304;10416639510.929483;1.8319492341490068e+16;33762.67027019902;147.5420740786282;48786122.34597883;152979081069990.5;0.5057170374501193;621523616309.4666;0.24157711478876112;1.6022841666266612;9.4655664048094;2.8494194137968996;-1849828451.6331203;0.0014174346809738836
S003;S;268911.4322759953;352795.85481539194;1898475.1290354673;1473.9185234392928;34.53555040273371;23892.65549456514;112668.79022372785;377598.813277025;353706.15778245986;1897001.210512028;36.33954090077753;3.6201878495059834;1.898170722364203;0.7622295687592731;0.0005454886322367235;6908887420.2593;4763633206109239.0;16683.181173402427;113.79575090044327;28107082.29868837;24646773198868.22;0.5143417268623648;124464915174.9231;0.2483061439148128;1.2408752010020696;9.4655664048094;2.8494194137968996;-1089860853.3632028;0.0014174346809738836
S004;S;8188.286826066503;14346.403715437616;125323.84493926493;23.360420844363283;40.001913595313646;671.5789297722836;2445.1681280325824;10311.513670788238;9639.934741015953;125300.48451842058;37.5741648685549;25.560682947697185;4.331012487949543;0.5707553606103668;0.003717789306028129;217521303.7099027;7359326564883.826;621.249528742013;201.72867606521487;811333.0428820832;30368539299.52269;0.5343252545049451;205819299.56632224;0.20397050621789392;1.1877986229895423;9.4655664048094;2.8494194137968996;-24877888.48879616;0.0005461550656553626
S005;S;26970.01261949084;30674.30449429449;160347.27783031258;519.8729521629023;31.526931901391265;4447.142618553455;13427.119064018601;41492.21183271926;37045.06921416581;159827.40487814968;37.17856252831213;1.9859478498514713;1.5212770165917817;0.8792379505950115;0.002263591805197579;708913354.4981169;40736793408974.516;1536.125352591506;104.38424023130676;2545628.870075121;185003568277.68857;0.5340045995190028;940912956.2086953;0.21594695985860018;1.2638732649160311;9.4655664048094;2.8494194137968996;-89123754.7897915;0.0014174346809738836
S006;S;4108.911309647743;4635.460047280055;28130.534087067354;66.68816980756095;30.848933365877475;1052.5335406628424;2514.298745134387;5439.607315856962;4387.07377519412;28063.845917259794;38.15409269458367;5.0097032672977555;2.1749748575098136;0.8864085263896786;0.007033836629688839;110837650.56836106;937965888209.4518;232.96454253181756;120.75028148639991;365857.1162466777;3749056016.5056567;0.5444975268707704;21487489.849929605;0.20355633399673448;1.1894936005403756;9.4655664048094;2.8494194137968996;-11114967.082157843;0.0014174346809738836
S007;S;94767.69723581511;54671.83904907793;316399.0791159171;17752.968381711486;30.76418354893825;57221.15260477891;79870.14943060295;122371.35051911874;65150.197914339835;298646.1107342056;42.14538518909789;1.8393017845667448;1.290797419292252;1.733391429374524;0.001428263126474075;2823772920.165475;335698752850792.2;4114.67969615648;76.89519050813732;9556609.566270486;1672142949921.8137;0.5827150621398663;2989009985.0082817;0.3778381906777546;1.4299360698883719;9.4655664048094;2.8494194137968996;-337851955.5411438;0.0014174346809738836
S008;S;13201.082438425394;17301.423487981494;113091.30147312081;106.99019046930042;30.848933365877475;2785.5923515886097;7120.81863166696;16436.616660967025;13651.024309378416;112984.31128265151;37.76248442317653;7.232406067051047;2.537024161505214;0.7630055670041012;0.003297961085377188;352443508.6547265;11441592095458.854;818.464281268448;138.17499927773636;1171302.0871050996;46490449258.8046;0.5580080394068049;299339254.71047777;0.2176355923552109;1.1191109171761098;9.4655664048094;2.8494194137968996;-40960732.88144764;0.0014174346809738836
S009;S;28279.078556597095;32721.372993419882;176068.66014701113;56.437127571111525;30.213309738833296;6194.680178129647;15023.889066360778;38307.391205675405;32112.71102754576;176012.22301944002;37.92252433792662;4.533799542357895;2.0839999094170754;0.8642387519094595;0.002317335050035316;758196729.6854013;46118342161879.41;1626.5106283156038;108.24931425707675;2625503.8546708818;162708374871.2835;0.5170066237684479;1070688250.5745081;0.20449437048925076;1.081009121678911;9.4655664048094;2.8494194137968996;-93528760.5421862;0.0014174346809738836
S010;S;1018278.3309543837;1350134.350380122;8253295.140061001;7958.858788945853;32.67105443007079;79130.74591090443;443508.4572775065;1583949.3765912142;1504818.6306803098;8245336.281272056;36.17989278159702;5.80256143641223;2.1801867673211346;0.7542051875561079;0.0002493366608255439;26046728990.87749;6.8602959376087976e+16;63599.630861991776;129.76954470019277;129825078.25722289;583748969357993.9;0.5059119794344354;1822862764076.354;0.31024476144372354;1.5467970533270394;9.4655664048094;2.8494194137968996;-4545730222.760867;0.0014174346809738836
S011;S;158213.83796034104;170058.13578509842;910901.900364344;1508.1402055167853;30.043810104954847;39607.01342263759;89303.95410693178;211454.96843311196;171847.95501047437;909393.7601588272;38.22580768219185;2.920573975342033;1.7693779526603017;0.9303514779220857;0.0008991442227886214;4275831181.971157;1339106181556710.2;8735.577167107798;104.27495321020994;17265469.634600956;8418545478753.007;0.5558600720697991;28919769546.70297;0.26908191000417564;1.4607946297809034;9.4655664048094;2.8494194137968996;-604544277.0526836;0.0014174346809738836
S012;S;42815.50892911384;55675.35790457998;283858.841476105;299.95863362224236;33.17955333170613;8102.790638592925;20540.255910043543;51225.981540848414;43123.19090225549;283558.8828424827;37.452134263168205;4.55847459943821;2.1859120312449547;0.7690208117295595;0.001735668605375318;1133697257.5940475;120032515431249.64;2641.4478056797334;107.46335432626826;3990579.8777911663;452393597415.42694;0.49352376585941404;3099745477.8030763;0.19855725411913777;1.1148148757293634;9.4655664048094;2.8494194137968996;-148423268.4068522;0.0014174346809738836
S013;S;148470.65455005234;222915.7670062923;1195094.87239521;1353.3434220150825;33.01005369782768;16678.194874357905;61178.65336975259;174496.9340936498;157818.7392192919;1193741.5289731948;36.19098034258229;6.542862817249736;2.52391427777919;0.6660392692001074;0.0007850908912657254;3798922067.9717884;1704487714694688.2;10072.928866933838;118.64422832551902;13698777.661133355;5845373353052.579;0.5148629265278144;49691439180.00359;0.19982527253859528;1.2830749670708648;9.4655664048094;2.8494194137968996;-578170621.2050638;0.0014174346809738836
S014;S;6623.046012162144;6214.693104974509;31566.148773657063;254.3850236658584;30.467559189650967;1884.9488836424698;4583.610685326952;9039.64079266815;7154.69190902568;31311.763749991205;39.64605932027442;2.0974709511996172;1.5320636456397885;1.0657076544714286;0.00568313288791061;185642416.28091472;2140752239921.0024;341.5729255413101;92.41408324044532;687762.2124442171;10472027391.152412;0.5785421312306522;38622410.3890177;0.27326870836992784;1.3089843233633927;9.4655664048094;2.8494194137968996;-18666991.114753958;0.0014174346809738836
S015;S;8346.24720057178;12876.969230352799;108655.6039396849;153.15692814571082;30.043810104954847;1509.1332693867375;3458.866813276746;10174.35804207497;8665.224772688232;108502.44701153919;36.494495466460656;20.06623864467061;3.924118024643514;0.6481530747855263;0.004362484463678587;215346601.00062132;5387709593261.978;577.116887859367;188.2731318827085;714885.151499315;22806791500.237354;0.5336041464464855;165816336.55945277;0.16490794314531956;1.3305504453057413;9.4655664048094;2.8494194137968996;-24936947.662480287;0.0014174346809738836
S016;S;1731.4393807473932;2057.4820102115473;11719.698434392292;50.38175242443518;30.891308274347086;437.85262255066516;936.530809357629;2264.544800179243;1826.6921776285776;11669.316681967857;37.811186269517506;5.664713281064765;2.3103356047002834;0.8415331809240797;0.011431583223223725;46285718.29645114;174333072538.03897;101.13300547841088;115.88401213779933;156454.41528005307;587719278.0040138;0.5304243512801396;4233232.222344149;0.20650928430305243;0.9603608887587406;9.4655664048094;2.8494194137968996;-4241312.254250468;0.012327693545427287
S017;S;557496.1409566753;924084.4579760302;5985642.711978546;4870.48883345578;31.315057359043205;46913.359526436136;161508.89575782706;511170.29212283425;464256.9325963981;5980772.223145091;34.93650326439422;8.260603742089346;2.70880594537015;0.6032956578208527;0.00033948750036761184;13770214784.132984;2.6623385403494704e+16;40588.56300080366;147.4711659996445;62962464.08671618;203585167672442.97;0.5066422501859915;853932085472.8534;0.24352163693117596;1.5572640088871297;9.4655664048094;2.8494194137968996;-2420115405.2308865;0.0014174346809738836
S018;S;13266.98490507578;11550.12215647074;72729.82239759952;545.8054710212302;37.88316817183305;4630.935534956785;9935.877769845732;19190.727760821515;14559.79222586473;72184.01692657829;39.51014726744657;5.251414541648369;1.8730258949470762;1.148644553308313;0.003943985480555906;370595632.867936;8047474349132.595;661.5508442443219;109.93837137442934;1239270.053592209;32862471267.01215;0.5453543526456194;133405321.82939628;0.26086305345353156;1.210531032070643;9.4655664048094;2.8494194137968996;-39996880.5671911;0.0014174346809738836
S019;S;56398.29811982674;84266.52303861894;560903.8457929381;234.3050700912467;31.315057359043205;5382.470794119199;17201.858356962213;71744.6732763765;66362.2024822573;560669.5407228469;35.49907876011703;7.512210581432674;2.513881798907278;0.6692847418657546;0.001248632991622663;1415475952.2128487;238920956376555.8;3813.475499209435;147.08468584870104;6035499.458005909;1644561405273.2278;0.5137471676180385;7100846905.018096;0.24289550766887866;1.4997787981578752;9.4655664048094;2.8494194137968996;-203431450.52933392;0.0005461550656553626
S020;S;13296.657399771746;15730.877427316082;125058.12199923322;164.84260488268237;40.001913595313646;4009.5105061242193;8664.518886058437;17699.315216856507;13689.804710732287;124893.27939435054;41.343446559367464;18.923258107914773;3.6903105620705365;0.8452584708773203;0.0037319827712846707;388658858.75035655;12211271363496.43;774.6529109524905;161.43761965015457;1228116.0445568366;37134171233.26355;0.5421322690312654;247460504.63324264;0.21684461890333084;1.0272979726514497;9.4655664048094;2.8494194137968996;-40658238.85763548;0.0014174346809738836
S021;S;5035.230589588466;5196.253375116054;30896.082444286127;173.04255521251372;31.315057359043205;1411.6114305289043;2997.171779968576;7045.783510795959;5634.172080267055;30723.039889073614;38.46811779678232;4.406170503725101;1.9232816151204772;0.9690117525256374;0.006474846319509649;136942961.32215533;1290375007325.4297;272.12453527707305;113.53655565393325;449536.79613058444;4949188694.45728;0.530270918526548;27001049.138404977;0.21359478607138294;1.1478619505398375;9.4655664048094;2.8494194137968996;-13849401.590230845;0.0014174346809738836
S022;S;34721.516520754296;55795.19883251917;408151.8875441263;141.28009400025317;30.170934830363684;2572.388973519998;11215.26105244445;43145.57697524824;40573.18800172824;408010.60745012603;35.393265955469374;11.243976047854694;2.9920587821621827;0.6223029444697941;0.0016333757055315176;868837863.0975702;98852640760903.81;2471.531808385337;165.14126427965084;3839163.882373905;838557284732.0579;0.5413953500061474;3113104212.7603483;0.27374110838521326;1.622829321580636;9.4655664048094;2.8494194137968996;-120583350.88520174;0.0014174346809738836
S023;S;34987.32205580711;55088.34020818115;354823.2678784424;66.0085654747393;30.12855992189407;2433.823468814917;9274.680044661402;45060.68411564525;42626.86064683033;354757.25931296765;35.298475141191375;7.112426630822451;2.4949808157946785;0.6351130188999805;0.001572391085032548;873144376.3155413;98312848898907.25;2454.3463544541655;144.56935437596513;3679019.5841875686;675293176295.3867;0.532613342431915;3034725226.892308;0.25160840076535596;1.589337412308134;9.4655664048094;2.8494194137968996;-121821714.74838655;0.0014174346809738836
S024;S;34109.01008305804;47087.13310593372;273676.4326837879;478.5127952588634;30.001435196485236;5450.749611933245;10484.886390215268;44400.253880095086;38949.50426816184;273197.91988852905;36.006596584514305;3.5583692053009397;1.9886783752242565;0.7243806924138214;0.0018836846500920551;868301601.7321657;78613687195873.62;2186.6971706755758;125.15515927577485;3548567.485166196;478194165700.14655;0.5079482121341279;2217198104.135919;0.23798207898316906;1.3612920679069787;9.4655664048094;2.8494194137968996;-116816395.22618051;0.0014174346809738836
S025;S;69017.25827133816;87848.70202450627;481772.89882933814;1129.0473994800898;35.086424212838665;10192.811937857594;30976.742999217073;97093.3070805903;86900.4951427327;480643.85142985807;36.85131368214268;4.936863631342366;2.1280953432301057;0.7856377690371009;0.0012866741845816065;1798167280.265247;300241805779098.0;4201.565072896832;114.66510466233778;6243690.499171302;1402570541545.3452;0.5233476675130981;7717394447.390492;0.20900457181539894;1.317969226745178;9.4655664048094;2.8494194137968996;-249460620.80598637;0.0014174346809738836
S026;S;6119.440822128614;8289.352734584454;50305.82968608722;1.68170396497317;30.76418354893825;832.3723395397161;2688.1122308298563;8768.448947893803;7936.076608354087;50304.147982122246;36.86257614746634;7.366104019641282;2.47654343992339;0.7382290292217106;0.004921257343696956;159483895.77294046;2591193512292.6055;387.5008322004057;129.82121715823905;606515.3478568203;10623977657.490784;0.5203807913021946;68713368.75836277;0.21059509600580462;1.0618757391315294;9.4655664048094;2.8494194137968996;-17653433.308427468;0.0014174346809738836
S027;S;405104.0501182001;723963.9263413488;4129160.422151441;2069.422060323882;32.28968025384428;26426.72608257141;69944.66670834446;429424.7190880015;402997.9930054301;4127091.0000911173;34.34697507226836;5.940593440695993;2.5042033907034633;0.5595638613728298;0.0003655514452926197;9837267788.736933;1.5694171795577704e+16;31200.24883994244;132.34382979873243;50958002.48957782;141478681568567.22;0.5116466944297731;524123766643.58185;0.2825819944743912;1.621664412137353;9.4655664048094;2.8494194137968996;-1736623619.6587768;0.0014174346809738836
S028;S;49554.413527680634;68005.33898840925;446513.32920738886;180.32557097499893;32.62867952160117;6718.1782243792895;21837.66269597249;63163.33263671919;56445.1544123399;446333.00363641384;36.55945606051953;6.3095919824170235;2.34134328211067;0.7286841631085265;0.0014861098078052222;1280859459.6068287;169462120042295.84;3164.5950761128775;141.09651265584608;4958349.03227051;908640364326.1067;0.5119142617025741;4624726130.928454;0.2286979780500026;1.3045780075920757;9.4655664048094;2.8494194137968996;-175092605.12294206;0.0014174346809738836
S029;S;14659.568888426082;14634.007646263113;71375.9841759382;412.4881122325076;32.67105443007079;3639.0213482590934;9706.23530029075;20900.493963184148;17261.472614925056;70963.4960637057;38.93923408563727;1.7295245746704246;1.47446025003607;1.0017467014355084;0.003460958153237671;403578495.8704506;11037007693962.457;779.0186585813059;91.62294559917619;1458979.3090957622;42383500369.455215;0.5256300306242536;214154179.79088727;0.2477075660060723;1.083515006218825;9.4655664048094;2.8494194137968996;-45149144.32676544;0.0014174346809738836
S030;S;208754.15923324384;244639.06953547185;1320049.953732912;2290.3041172850326;31.993055894556996;44032.88688827107;107913.77824232643;281868.91669695196;237836.02980868088;1317759.649615627;37.36895812985757;3.1238570090878577;1.87551842784344;0.8533148839620451;0.0007253906643331212;5515254283.125241;2502064358770557.5;12095.013604300084;109.14001396936013;22940909.283415526;16141524076962.447;0.5262954357015711;59848274343.181435;0.2884039729399316;1.5342143037962637;9.4655664048094;2.8494194137968996;-820272738.1312255;0.0014174346809738836
S031;S;17233.83953063925;11245.47862626213;64027.882950656276;1232.2166155900693;30.891308274347086;8042.833439958844;14164.345732342766;24273.993918748783;16231.16047878994;62795.666335066206;41.578329223539434;0.619422200064907;0.958818211487702;1.5325127638758034;0.003630771053200384;506603857.4299308;11839539620973.242;773.9262438877087;82.73124662244466;1433723.7311981907;35572638656.17055;0.6332749143954368;126460789.53371838;0.287585750635973;1.0316660520325875;9.4655664048094;2.8494194137968996;-52695123.53694388;0.0014174346809738836
S032;S;2355.691388628267;2847.7414282133386;20294.605534585855;49.341936875754016;32.50155479619234;515.2334003673367;1234.3105336612175;3051.9239847942576;2536.690584426921;20245.2635977101;37.619020737920245;9.08951852992048;2.532347194220274;0.827213933571988;0.009276116507431044;62653493.86306947;333955952050.47864;138.99473986170116;146.00988177523013;248928.1045790922;1815885619.5330415;0.510628597400716;8109631.2419625465;0.26853524450877375;1.3049366771695892;9.4655664048094;2.8494194137968996;-6013628.298785008;0.004473334558912967
S033;S;9207.686852464109;11762.697328352704;62159.8251634376;68.38186172407575;33.13717842323652;1263.3772716910914;4623.060260136785;11465.716099811714;10202.338828120623;62091.44330171352;37.062564444959435;4.369674708691201;2.088283326384368;0.7827870254104031;0.004056946279060433;241271164.5624289;5431502438483.007;561.7996763930169;110.64410994774693;929719.4079576718;20629330087.654305;0.5039488813208856;138361048.43843582;0.23576138762563995;0.9808055760225338;9.4655664048094;2.8494194137968996;-27580106.86853709;0.0014174346809738836
S034;S;136750.90333907556;135087.0549811431;674719.3295660166;518.4100801551956;32.28968025384428;47348.38723681026;87004.59600243959;190549.06271649094;143200.67547968068;674200.9194858613;38.554080041260846;2.9253796274006456;1.7746242995138386;1.0123168601030257;0.0010092287262463554;3727519828.0459576;912409746585399.4;7229.254764631979;93.33179581206316;15784690.43292973;6869506130202.596;0.5390816372704015;18248512423.478374;0.31489820345077124;1.5813934338515065;9.4655664048094;2.8494194137968996;-513474443.16060424;0.0014174346809738836
S035;S;514396.3364218424;997405.22032183;5809715.856964966;594.7092288303201;32.28968025384428;25379.29282800026;64800.784498237925;448038.75214312004;422659.4593151198;5809121.147736136;33.96972541929677;6.66288176299568;2.6505857827378914;0.5157345539617925;0.0002915021100062624;12354048929.594131;2.8772272552526316e+16;42206.14802761308;137.65093780090993;62789720.84055831;232149680806039.28;0.5003395676704113;994817173525.2382;0.2583772320179165;1.5348268305333812;9.4655664048094;2.8494194137968996;-2262042967.29151;0.0014174346809738836
S036;S;4582.585233038652;8461.290205746976;68217.45269740697;31.91404545701681;30.848933365877475;465.59023039622423;1339.29242178503;4431.110083740248;3965.519853344024;68185.53865194996;35.60765881897426;17.318899738077768;3.7177550540968545;0.5415941448180236;0.005085002535676861;115364817.96124534;2160242837784.9448;361.89333836184954;188.50154304083316;457365.7901788277;10897400780.793354;0.5418019000593106;71593431.9458697;0.20283130057661988;1.2524126218447338;9.4655664048094;2.8494194137968996;-13218757.920670705;0.012327693545428176
S037;S;460367.48119393474;596119.0246971117;2848471.9273953945;190.96497386275718;34.28130095191604;48670.42716509898;157918.93110200745;707124.834271345;658454.4071062461;2848280.962421532;36.07292467832759;1.5502711648903702;1.5479794703569325;0.7722744319858733;0.000399997032847543;11741008641.736362;1.363948262384253e+16;28326.648639067665;100.55802801418686;47691489.52710057;72479118577618.78;0.5148990001229794;355357891605.83563;0.24247587043093022;1.3786897294057554;9.4655664048094;2.8494194137968996;-1943344165.9904644;0.0014174346809738836
S038;S;6006.580222076902;9389.342076279272;52168.21063904755;25.748791556724605;31.399807175982428;705.9806528539714;1561.7659383340413;7485.663506031553;6779.682853177582;52142.46184749083;35.45870308584824;6.3312263119986465;2.480808773488728;0.6397232280259127;0.004629669556834887;150580780.07175896;2868228228320.741;419.197641675026;124.44776747930716;568946.4339689688;10886431126.653603;0.5141681952041723;88159744.62538837;0.1922088464767342;1.089496189615395;9.4655664048094;2.8494194137968996;-17595007.99563988;0.006436924305540437
S039;S;2181.6700961437305;4651.37026123681;47776.88840287707;4.409070117117047;40.001913595313646;345.67804035928066;876.5940620785307;2186.0352137210675;1840.3571733617869;47772.479332759955;41.47571444464189;44.91049974150248;6.156150512485845;0.4690381486774221;0.008618315529784072;63973832.425490744;750555458593.7001;193.21931941910876;247.26765701542;229116.54850977502;3881366407.0700374;0.46191743775313193;21635245.307118185;0.21631363521807453;1.2636447573431056;9.4655664048094;2.8494194137968996;-5770444.185144241;0.008400514052169683
S040;S;13074.727485734933;13549.817423416976;73034.6039829876;195.23679976106988;31.44218208445204;3308.9882882999595;8308.328197124905;17546.78073336016;14237.7924450602;72839.36718322652;38.3529158366367;3.404853580061528;1.8008237453906213;0.9649375395375449;0.003723985755522707;354527923.45307815;8891997541733.312;708.1522173871483;103.13404687548895;1241522.6912721938;32231018188.413002;0.5408103166990715;183597552.20793426;0.22794255717316034;1.0554913310935359;9.4655664048094;2.8494194137968996;-39837980.69690507;0.0014174346809738836
S041;S;132719.01517784887;141852.09653111527;817713.3296338869;2456.139462284405;30.12855992189407;38992.24111413017;80052.99388274975;188407.1741154814;149414.93300135125;815257.1901716025;38.28083067995927;4.971958229011693;2.078333559561602;0.9356154644407172;0.0010006149789215993;3591980062.660163;930630242523815.4;7305.841792697857;111.9259563560747;14268496.954575866;6255333724314.902;0.5491861734449345;20122017290.272842;0.33583023338230117;1.5711928807205555;9.4655664048094;2.8494194137968996;-499236501.5770412;0.0014174346809738836
S042;S;22280.573232240084;24771.942173513464;147435.45623170145;918.4048164434904;37.713668537954604;6794.474283016738;14410.223263036747;26696.552909686827;19902.07862667009;146517.05141525797;41.68556354095832;6.18673348174328;2.37359169584714;0.8994277911750823;0.002802063782091318;656646223.5994741;31505871151043.137;1253.0432897567416;117.66190157749753;2133543.0063111233;83173964496.85316;0.5199117743959653;613649119.047895;0.2101885026564615;0.9081044829093594;9.4655664048094;2.8494194137968996;-71605411.87128332;0.0014174346809738836
S043;S;1478.9916113542233;1438.3259208168884;8554.466732334184;21.63065913699601;33.22192824017574;502.504376889633;1010.3531384925997;1825.8600750112737;1323.3556981216407;8532.836073197188;39.78427984351218;5.776472370197171;2.2261447408998234;1.028272931710943;0.0135697101826351;41600315.61969266;109687982230.09421;77.58918435532689;110.2533401196513;154307.41094733984;430497910.74380904;0.5430590311735644;2068781.45449375;0.26862451831544204;1.0946164734413741;9.4655664048094;2.8494194137968996;-3481147.2480982896;0.008400514052169683
S044;S;30008.426490084697;41449.93052950306;254561.73620441635;186.33162478009712;31.950680986087384;2597.5435279191097;10912.355811403148;39976.97467237153;37379.43114445242;254375.40457963626;35.85586996766162;4.410991137519695;2.0325667287787152;0.7239680768276663;0.0018275284814008178;760716614.3809648;62089480058603.94;1924.531722212972;132.27203961683833;3236362.7285318654;432537253301.7757;0.5056621827765752;1718096740.9006295;0.27030193176349887;1.507418019648038;9.4655664048094;2.8494194137968996;-101899909.78903383;0.0014174346809738836
S045;S;11933.360994721044;12487.900411679633;54815.76932612667;45.69491587539814;30.891308274347086;2030.9392454986928;6848.992454462166;18216.843687829267;16185.904442330575;54770.07441025127;38.10086776992638;0.9622788835725271;1.2865434867539274;0.9555938629651514;0.0035867024534906107;321452686.3826392;7614402953709.334;649.6139222497499;84.38207287228099;977848.0853867037;22107983331.475723;0.5291021851444637;155947656.69202837;0.19531299065380037;1.0174055966323845;9.4655664048094;2.8494194137968996;-36249395.843901664;0.0014174346809738836
S046;S;21356.331182857793;27250.261863510135;130788.37556471434;228.76538271900318;30.08618501342446;2055.589849293316;9120.877842334654;34841.86204353704;32786.27219424372;130559.61018199533;36.04030647698926;2.0497554713918387;1.6202633686495445;0.7837110443131302;0.0023043478905919227;544169925.7853742;28459013343772.145;1302.087136020608;100.44517908718849;1855703.3504496021;121106263111.99388;0.5226218097240963;742576771.6298748;0.18155725007856502;1.3182357880422855;9.4655664048094;2.8494194137968996;-69889774.08724797;0.0014174346809738836
S047;S;975266.9684155781;1339345.0229546847;7845236.922699576;5985.454462863652;30.001435196485236;67978.94665892982;347625.2965982857;1484066.9365618313;1416087.9899029015;7839251.468236713;35.893161921678505;5.149086894785679;2.1291961325246542;0.728167090406678;0.0002515973101637054;24748828556.44284;6.5278194907858616e+16;62310.42820262836;125.90568142442409;119012466.69696924;519544515786470.8;0.5090103221531185;1793845090513.485;0.2942222457167477;1.4983723004489995;9.4655664048094;2.8494194137968996;-4353168975.228749;0.0014174346809738836
S048;S;10122.49137464264;12048.95356715285;68496.01525145108;95.15340403622291;30.12855992189407;2035.6824738110186;5444.961934688816;12973.203187608913;10937.520713797894;68400.86184741487;37.14033339893977;4.353528834053494;2.017392870470029;0.8401137342115734;0.003977140714013241;265798562.0688586;5918555042932.513;591.8375882155339;115.734479552026;935358.6740554916;23022166864.564217;0.5343166806424554;145177282.0634054;0.19821148169636243;1.1870941019382417;9.4655664048094;2.8494194137968996;-30404447.87654039;0.0014174346809738836
S049;S;274385.41237598425;281746.6201321615;1519802.6163216266;4102.300601904479;32.374430070783504;69373.70532666943;183252.96338959708;364729.8667680806;295356.1614414112;1515700.315719722;38.042240590041146;3.107014661547862;1.7471667097812351;0.973872950977285;0.0006562929614468911;7379832761.507426;3794170115621552.0;14790.785793379031;102.7533382980878;30454491.8252242;27973660339246.617;0.5296840645748251;79381157955.8965;0.3140389548635121;1.611684061155101;9.4655664048094;2.8494194137968996;-1092511651.487855;0.0014174346809738836
S050;S;21790.877045923233;28849.73279462441;193741.01045067763;153.89963661771952;30.891308274347086;2833.4208364675396;9417.541880148388;30039.96230045198;27206.541463984442;193587.1108140599;36.62687337263416;6.934386951602054;2.3031327303840707;0.7553233577949651;0.0023837806143696388;564279107.827447;31192441732567.594;1359.7307146413723;142.4848378906971;2004607.1526174801;153468401586.4804;0.54662449279522;832307082.3212272;0.23759536296887873;1.2869100426913886;9.4655664048094;2.8494194137968996;-71346607.79381356;0.0014174346809738836
