name;class;mean_ts;std_ts;peak_ts;min_ts;peak_frequency_ts;Q1_ts;Q2_ts;Q3_ts;Q_range_ts;amplitude_ts;spec_centroid_ts;kurtosis_ts;skewness_ts;coef_var_ts;1st_moment_ts;2nd_moment_ts;rms_ts;crest_factor_ts;line_length_ts;nonlinear_energy_ts;Hurst_exponent_ts;Hjorth_activity_ts;Hjorth_mobility_ts;Hjorth_complexity_ts;Shannon_entropy_ts;Renyi_entropy_ts;approx_entropy_ts
F088;F;0.35855504027337076;20.6917252527084;63;-63;144.7103124237247;-14.0;0.0;15.0;29.0;126;98.18978790870072;-0.2664559339347723;0.013766068854533839;0.01732842650355791;144240.79843788137;137564143.1105492;0.3233172789808717;194.8550358910055;17955;336091;0.7003646007332595;428.1474939335705;0.26919280675985924;0.9313028574863842;6.38625217214625;2.0699113678031;1.2517067567600453
F089;F;55.125457651940444;60.628144535992554;308;-176;135.5573321942885;18.0;57.0;94.0;76.0;484;85.37759784314756;0.9631272962280861;0.03413337859328219;0.9092387384412633;19282445.095277034;2250771927.827896;1.2801966981079482;240.58802874214956;50988;3410552;0.708820042464471;3675.7719098772036;0.26679573613044055;0.8392526937932172;7.855860064508005;2.539463307588289;1.488172499134314
F090;F;-33.78789358066878;75.6904314662906;271;-259;70.427097876495;-83.0;-37.0;13.0;96.0;530;86.80172994849543;0.7562527182722127;0.38991542891589065;-0.4463958379695129;-12015876.675040275;2549594522.6548357;1.2949897978599467;209.2680579011856;37921;1728455;0.7350079079553333;5729.041415553234;0.15926097851126633;0.5871467572047597;8.16594865887341;2.601118582245869;1.172877814044245
F091;F;5.626311935562607;88.11481914570965;259;-291;160.98227727605567;-54.0;6.0;65.0;119.0;550;70.03397321591044;-0.13168481714315128;-0.061710753275538655;0.06385205110911875;1614353.1165999514;2908337151.878172;1.3794294699095038;187.7587840841123;57391;3721260;0.7253647137838999;7764.22135308112;0.2005288607016039;0.7619516907768965;8.402143276464527;2.6468775323812;1.2340698056464285
F092;F;-31.934830363680742;64.1870428553672;156;-428;134.7945838418355;-60.0;-24.0;4.0;64.0;584;85.37141934492034;2.403361066153436;-0.8400447746639291;-0.4975276775974797;-11169740.392831342;1832344378.3791873;1.1200580833375322;139.27849128605325;37190;1943077;0.8365568118222135;4119.976470516745;0.21625867952232328;0.5752643649546954;7.819325755478017;2.57253330543595;1.110848393304055
F093;F;-4.507932633634367;30.589369749343433;104;-106;116.40387356602393;-26.0;-4.0;17.0;43.0;210;81.58181243205719;-0.007848509390050662;0.04714844290084312;-0.14736925509003415;-1506734.4938076641;319342848.16140836;0.48306214451443336;215.29321057550308;21589;653520;0.7369576517742318;935.7095416620471;0.21803545995881748;1.1621567599052278;6.928646063704129;2.2463007352148163;1.4724294241951394
F094;F;-44.61020258725897;42.943124124541185;125;-209;166.4486404686356;-70.0;-41.0;-15.0;55.0;334;87.33011031647341;0.5250890950622349;-0.4046654510756718;-1.0388206143987806;-15961149.602321211;1391210197.8693655;0.9673939896349623;129.21312447596213;31991;1346822;0.7590331627027158;1844.1119095757513;0.24245598294109008;0.7518143285257608;7.3744546815997865;2.3914509942346687;1.3031746475818178
F095;F;-2.580180619965829;63.626392100313154;240;-227;117.20899682694656;-43.0;-2.0;37.0;80.0;467;74.46281585260027;0.5099825821472037;0.06965649621461743;-0.04055204978301968;-787146.4263778375;1384375631.6828728;0.9948580400377665;241.24044872863388;37939;1946823;0.6982849865595867;4048.3177717027925;0.18402225284807966;0.9464844336713217;7.940651217084056;2.550689063969437;1.4649207358250624
F096;F;12.86599951183793;65.52834301118527;263;-202;54.83313155967782;-28.0;12.0;56.0;84.0;465;78.69099123729082;0.6204145132469407;0.031397651133071434;0.1963425125772185;4147959.5301000737;1466523215.7053308;1.0433018782619008;252.08427731209252;52928;3020342;0.7104368265027142;4293.963737791554;0.25501174656412445;0.8521013543835689;7.967956018535937;2.5598571455935626;1.4333548506433953
F097;F;54.505247742250425;71.58952320930075;291;-183;81.23269953624605;6.0;56.0;104.0;98.0;474;87.02806563369722;-0.02586044483588834;-0.007890063424731206;0.7613578816958684;19434063.28052966;2962167533.858553;1.4057208912200438;207.01122236821652;62255;4871266;0.7510864762541465;5125.059833335011;0.2765270814956644;0.9440169520496093;8.128077149563023;2.580222754543274;1.3497604889892845
F098;F;12.34830363680742;78.95458937565455;206;-597;59.83337075909203;-10.0;23.0;55.0;65.0;803;79.60458621650066;7.6003159426844995;-1.952871740838662;0.1563975410986684;4027275.621278985;2342053584.056632;1.2485097571364352;164.99670813344605;35119;1787373;0.7245656604674097;6233.827183478223;0.16572803740069428;0.5174711963102806;7.928237963434291;2.6407571630912714;1.021537184117622
F099;F;-8.686355870148889;25.649179174191392;70;-104;29.19631193556261;-26.0;-8.0;9.0;35.0;174;83.82229487207061;-0.038794198329423324;-0.09714141218752505;-0.33866018912953116;-2983067.829907249;254874155.91392484;0.42307531151352173;165.45517569810443;19242;416138;0.7178049553478172;657.8803923097734;0.2316282982644765;0.8594561586313909;6.694110396358562;2.1792331395824434;1.244786773521727
F100;F;-36.14742494508177;29.230389308049162;45;-157;142.84581645106175;-55.0;-35.0;-16.0;39.0;202;86.53585340655484;0.33518235361788395;-0.3571151388183231;-1.2366385053629054;-12815613.746097146;779739248.1379448;0.7262725425204676;61.96021103018888;21803;766587;0.69505489683417;854.4156591001148;0.2323112729787934;0.9162593120344126;6.857738391208635;2.240857816384292;1.3505425586095905
S001;S;47.10007322431047;478.4848470257834;1027;-1765;125.47210397852088;-135.0;187.0;369.0;504.0;2792;85.04615648459654;1.4925174634834129;-1.347758230265331;0.09843587214324566;16411271.770676108;86679095798.06282;7.511542915162128;136.72290920777272;475702;256333836;0.7496512758511943;228947.7488332873;0.38347737246172875;0.6206177300289598;10.145518289406002;3.163487759805279;0.21118142581114085
S002;S;37.57188186477911;505.0609296034094;1364;-1816;99.49628508664878;-269.0;116.0;406.0;675.0;3180;95.01511043709102;0.2700360283683856;-0.6740339141930839;0.07439079062061243;14625865.979802296;90832674104.45164;7.912417039197154;172.38727347698048;619580;321574777;0.856600038859856;255086.5426118601;0.40639509608954894;0.6674564359509398;10.456947269903889;3.22449213336464;0.08695799083519518
S003;S;30.493531852575053;374.0771719227475;1435;-1283;21.18745423480596;-145.0;83.0;260.0;405.0;2718;86.49678640919005;0.7401086609475929;-0.4681302476837636;0.08151668730769923;10806216.519672932;46595708944.92554;5.863627704802165;244.72904356202062;487670;237537765;0.7449130966975147;139933.7305537208;0.4791529234265025;0.6539609484853381;10.069370522563187;3.1411278430934333;0.17800605359117405
S004;S;7.087136929460581;159.83307430172604;467;-399;81.86832316329021;-111.0;10.0;114.0;225.0;866;82.42259589755228;-0.691801021846806;0.046879961253473476;0.04434086599674474;2393222.494481328;9436156014.65569;2.499540555809935;186.83433598006826;163894;19952737;0.7243173795416281;25546.611640741074;0.3095235925079325;0.5235087133474771;9.168892851738297;2.832881474634059;0.5658652843880532
S005;S;12.870392970466195;332.4554178779672;727;-1026;131.40459116426655;-250.0;83.0;283.0;533.0;1753;80.87197278128465;-0.7030730044642755;-0.4727566126078412;0.038713139501881925;4264379.12475714;38967723148.867935;5.1978725838093816;139.86491363110736;251762;66406338;0.7684839509604834;110526.6048764138;0.2697629592229958;0.6361992502632137;9.980469015503317;3.0855533662862795;0.28862557250242027
S006;S;-5.800829875518672;126.2200826711384;352;-451;156.95666097144255;-99.0;-16.0;82.0;181.0;803;73.74836282445571;-0.30022742766417476;0.24369780411155645;-0.045958057963188886;-1752703.5908860145;6086348334.652209;1.974029509890841;178.31547007595887;108193;10833896;0.7941789073991199;15931.509269509013;0.2816935804795579;0.5453011295158569;8.848426336150508;2.7673274850342517;0.7634879403927268
S007;S;9.450085428362216;248.48182919323602;1129;-1430;124.75173053453747;-138.0;39.0;190.0;328.0;2559;110.821318389743;2.9898856853875575;-0.7058223212908012;0.03803129371288232;4290668.98409568;22898830903.880943;3.884861173802332;290.61527542179437;216250;104443293;0.716268892613998;61743.219439216526;0.4971174474890756;0.8938208668130797;9.476197127730531;2.9816911332942255;0.6119427795911099
S008;S;-50.364901147180866;404.89660687443325;820;-885;62.291115450329514;-364.0;-85.0;260.0;624.0;1705;88.5986911960546;-0.8363276107634219;0.2605398194807477;-0.12438953622251533;-18281896.934849888;48230027888.16803;6.3744877902264285;128.6377865931833;377756;109679887;0.7186928637621366;163941.26225842934;0.2880657898650689;0.43396664278421987;10.223927187546877;3.1520950488674586;0.22994114671448074
S009;S;-33.47156455943373;332.2621560323778;1219;-800;148.608804002929;-274.0;-112.0;148.0;422.0;2019;83.95595941603746;0.21187891805589443;0.8239357974915648;-0.10073841980418631;-11513132.582599465;40624275341.1193;5.217235615275733;233.64863883679047;326864;90926696;0.7015652327080527;110398.14033128417;0.31656227627490063;0.5542918060433756;9.948856929995024;3.0967055921940085;0.21972789798364545
S010;S;-17.420063461069073;547.4879339764825;1565;-1885;96.86904076153284;-237.0;58.0;307.0;544.0;3450;85.92740181155531;0.8814619471145124;-0.7589579000605426;-0.031818168730303666;-6132638.667290702;108989700077.63953;8.557783555065757;182.8744545745846;856663;688017714;0.7724170777223398;299743.03784983733;0.5616579567771386;0.6846542359629477;10.425576715238268;3.2353429223659265;0.11117938070092137
S011;S;-7.872345618745423;362.02443702579853;1793;-895;86.23293873566024;-233.0;-90.0;100.0;333.0;2688;105.21945444017823;2.382971755256725;1.4496565972230613;-0.02174534316915304;-3393643.0640590684;43343768077.65189;5.657278524173098;316.93684380902494;420522;192260727;0.8360121033889799;131061.69300384638;0.4467771582339417;0.7155866961158636;9.872352499966798;3.1057043958722796;0.2651393492730172
S012;S;3.958018061996583;481.1300237723971;1381;-912;61.65549182328534;-359.0;-185.0;366.0;725.0;2293;126.6180295835969;-0.592813220673686;0.7517702195200344;0.008226503993583571;2053237.967727607;79564541635.92416;7.516993451488493;183.71706838809848;374097;143529649;0.8194017808815715;231486.0997752274;0.2817858379040211;0.5137358974028965;10.216615392128208;3.1771603377999487;0.2777916553042239
S013;S;-21.5508908957774;540.2457177957033;1405;-1523;48.561645106175256;-308.0;-114.0;348.0;656.0;2928;90.8578715094061;-0.41162245382390683;0.1808656661901858;-0.03989090553777787;-8022204.907051502;95487705735.3052;8.447021888697623;166.33081084825096;572745;307058814;0.7334950185503506;291865.43559659465;0.36637245226541243;0.5673976188559076;10.407639616106929;3.234052146018012;0.18586610150598482
S014;S;-59.40444227483525;140.27174091136027;351;-696;167.67751281425436;-127.0;-38.0;27.0;154.0;1047;82.70157129412672;1.4693366877853418;-0.8878537395824276;-0.4234954374193856;-20127908.42156456;8967614044.37907;2.37989755864063;147.48533974734912;112509;15030768;0.8137529222697764;19676.161298303785;0.29268091957159853;0.6590497295859803;8.891878325963809;2.82396274664275;0.7824556886682217
S015;S;-5.672687332194289;213.54023461011406;591;-590;109.32726385159874;-180.0;-22.0;146.0;326.0;1181;81.69127878644692;-0.5766956679534903;0.2888638255841746;-0.026564957852329762;-1898587.0102758128;17266686329.53208;3.337335895720841;177.08735903922195;132806;21640689;0.6829299446515397;45599.43179734256;0.2383945847666848;0.5779650722733872;9.470747542227128;2.9384721188092793;0.5431303634595679
S016;S;-11.387600683426898;105.2214194222209;462;-248;158.01603368318283;-82.0;-34.0;30.0;112.0;710;92.86956874456942;1.523994033156094;1.1872798058753329;-0.10822511942869721;-4332829.7297778865;4312694995.648441;1.6534831361288693;279.4101674853687;47786;3779497;0.6821410903573635;11071.547105226926;0.17663006421255942;0.669206932493004;8.412258831216295;2.7025442674674136;1.0215125015354731
S017;S;28.478886990480838;591.5538187967396;1308;-1853;49.790517451794;-319.0;124.0;475.0;794.0;3161;93.1096638735254;0.23990606390424096;-0.7381550203525635;0.04814251228807687;10863849.361435197;114218517763.60544;9.252604110507507;141.36560738771908;727329;447046558;0.8487038796394257;349935.9205330058;0.4127550825193175;0.7647744340628444;10.5918706889872;3.261676411300797;0.06810791330843635
S018;S;-5.652672687332195;147.79344804043006;640;-385;48.43452038076642;-108.0;5.0;97.0;205.0;1025;108.41156218839396;0.7862411265037164;0.24267494218730348;-0.038247112861091524;-2510703.3687210158;7510453499.103742;2.31067901036482;276.9748619904389;105597;17751692;0.7413684493711296;21842.903283679298;0.32206882611404297;0.7140389647279685;8.944101080050057;2.811473578673118;0.8353221146018912
S019;S;6.17207712960703;452.967559953177;1445;-1227;45.1716524286063;-274.0;-100.0;276.0;550.0;2672;89.66305242634182;-0.000797217865108113;0.506536497404268;0.013625870095962356;2267309.6067049056;70020907385.95471;7.0774112353319305;204.1706991373138;367367;142156498;0.8355837907222564;205179.610369935;0.2879237473979731;0.4873652056144362;10.248570990060337;3.189380103171548;0.19324952798751127
S020;S;-15.007810593116915;193.17543144800663;555;-429;40.76466194776666;-146.0;-30.0;87.0;233.0;984;81.03900663937175;-0.12891684145978966;0.4545949689417624;-0.07769005861988346;-4982845.4012350505;11527355918.094362;3.0270919616331664;183.34428125552165;216483;37209088;0.7386883793286219;37316.74731512351;0.3612703257206275;0.6226333445923472;9.358093712330215;2.9167893662034428;0.496346526290802
S021;S;-4.40883573346351;123.91029158740479;430;-254;41.908784476446186;-93.0;-37.0;53.0;146.0;684;96.67971549783228;0.7834197516973793;1.1037662065393583;-0.03558086803753159;-1746325.7010373443;5301764958.215023;1.9370870204822388;221.98279966428728;87770;9697235;0.7736056668024958;15353.760361275676;0.2804856415646912;0.6402444933631758;8.63142465672651;2.7495343852749485;0.8643109544887881
S022;S;-40.77178423236514;191.32875403513927;607;-773;54.57888210886015;-125.0;11.0;83.0;208.0;1380;87.60264787268027;0.8648552451085507;-0.9956775728798191;-0.21309804915615052;-14633321.505948257;12829972156.824905;3.05626317120587;198.60855103014703;201432;41370977;0.767864566318638;36606.69212063882;0.38356964744076616;0.6075676033656419;9.184238049360872;2.918526867327303;0.5471908080334664
S023;S;-15.360263607517696;214.3411553777724;639;-840;54.49413229192092;-131.0;45.0;138.0;269.0;1479;85.77096328313556;0.28354753287267664;-0.9250494983835762;-0.07166268923224525;-5397652.490371004;17475773885.379448;3.3572594136449876;190.33381734008918;206894;42391825;0.7321544754330724;45942.13088867837;0.34392359425512337;0.5901007223417668;9.356722702152512;2.940261314537687;0.48708421038285454
S024;S;-33.11911154503295;293.42780534962645;1018;-951;49.027769099340986;-232.0;-28.0;174.0;406.0;1969;89.94372485708693;-0.02236088955197202;-0.04957717859799979;-0.11286971084955877;-12204374.082133269;27584860335.22184;4.613358168501427;220.6635519762127;311537;78364388;0.8155617540799075;86099.87695229828;0.3393056482612117;0.6433443522172944;9.912955879095339;3.075285753753754;0.18937750308638712
S025;S;-2.4024896265560165;363.1880746495351;642;-1453;56.146753722235786;-250.0;51.0;306.0;556.0;2095;-20.930139566592143;0.23253741445650933;-0.7557480541649251;-0.006615001411801151;206015.36375396646;49908254321.24599;5.674245210365612;113.14280158834264;283855;92257585;0.7404400474678392;131905.5775676363;0.29950173961595977;0.6465784066671607;10.020034440033472;3.1029510459188314;0.2901916241577984
S026;S;2.6307053941908713;222.6463829203127;613;-572;45.55302660483281;-170.0;-13.0;174.0;344.0;1185;86.95693712542291;-0.707852577447829;0.19244728945601727;0.011815621523626666;937221.8683378081;16875549605.695564;3.4786679476994298;176.21687646427975;199956;32952792;0.8066013263686213;49571.41182749851;0.28769639189933666;0.44562935807133414;9.596512392321117;2.96907832029181;0.4287102913406411
S027;S;-11.254820600439347;535.7867842218249;1420;-1868;168.5673858921162;-308.0;95.0;380.0;688.0;3288;105.54830257904001;0.2934894785966935;-0.7967008596554048;-0.021006155679606422;-4866937.780222114;103276966922.70311;8.372493364509944;169.60300094344893;706507;396906306;0.802923650080366;287067.4781467643;0.4264492616416961;0.6238233353064485;10.455515056208617;3.2276918769098764;0.06530976861754922
S028;S;13.618257261410788;477.409217941212;1629;-1032;165.30451793995607;-363.0;-82.0;359.0;722.0;2661;85.11284794612462;-0.4516798361082621;0.5339088675145014;0.028525333717137686;4748786.238306077;71903582609.49806;7.46164250918317;218.31654330734315;375527;129883413;0.8131481146418585;227919.56137523966;0.256199261520115;0.5178260712773531;10.384007164408782;3.2046980390925914;0.12492174066156103
S029;S;-62.47815474737613;182.47480912861442;741;-750;160.30427874054186;-205.0;-65.0;65.0;270.0;1491;87.79532817916298;0.5881777919844242;0.24008386610819554;-0.34239331470317863;-22473233.540004887;15372436983.20036;3.0132963739300016;245.91009580434098;123173;22811618;0.7186758841817737;33297.05596652426;0.291153925055743;0.7246541722371608;9.272342755934119;2.893464515944243;0.6592435506488838
S030;S;28.671711008054675;467.11635687426315;1460;-1542;120.04811569441055;-226.0;18.0;284.0;510.0;3002;86.68525087797737;0.6668763912153697;-0.009611638710854334;0.06138023339604961;10182743.050134245;74409423559.68048;7.311536717109247;199.68442428573871;545980;299010514;0.861778317512595;218197.690859484;0.42430555535573794;0.6256836177423102;10.335036326255178;3.2047990627950558;0.11999849276451435
S031;S;-54.37759336099585;281.2683123376674;584;-525;129.32822064925557;-284.0;-160.0;197.0;481.0;1109;87.09635310212963;-1.0425373567870309;0.5542820341734657;-0.19332996635509594;-19403761.025857948;34172220986.589523;4.475649032857621;130.48386853227552;232860;62496239;0.783523956457501;79111.86352527961;0.3073166363996368;0.6640307188761314;9.59509664453346;2.9860639530541078;0.5436933928780725
S032;S;-53.463753966316816;106.40890462510993;398;-273;159.79577983890653;-132.0;-65.0;0.0;132.0;671;87.01838340643566;1.6622278332052165;1.1074396625496528;-0.5024368416785738;-19060593.719729073;5273142752.980633;1.8604754229854732;213.92381489315036;71291;7765630;0.8223966701548714;11322.854983515741;0.27313482170585396;0.6795238329048514;8.438522537466593;2.7086449177914544;0.9721051251788184
S033;S;-18.520136685379548;351.00994514904784;570;-1135;90.89417866731756;-253.0;89.0;263.0;516.0;1705;89.75104630315055;-0.4437384022755646;-0.7530194862380961;-0.052762427222725616;-6810040.140344154;45471245783.01639;5.4914889004050025;103.79698663471066;240801;54124174;0.7614498328931272;123207.98159353758;0.2274277124706295;0.4268578219889995;9.914192415695524;3.081616553723917;0.3226545876939717
S034;S;6.992433487917989;379.0096625766199;1624;-854;6.398611178911399;-254.0;-57.0;179.0;433.0;2478;41.78441838006188;1.4462604908844918;1.0918894277265705;0.018449222218719585;1197040.0177520127;48768076628.77793;5.922310849040226;274.217284670761;442638;188200130;0.7889049805698056;143648.32432644328;0.42066725921024256;0.7590770118661073;10.07346593703728;3.1315131570153483;0.16215820411909476
S035;S;36.89748596534049;526.5894537081776;1408;-1664;147.37993165731024;-318.0;110.0;427.0;745.0;3072;84.32316491442684;-0.32327897338030587;-0.44806472973070005;0.07006879022265443;12747048.51694899;101759584907.12839;8.247126957775148;170.72612161894503;800683;465819594;0.7871971976516887;277296.452756677;0.47510499021942854;0.6825216656372707;10.531130312226457;3.244788136612393;0.048004404891919705
S036;S;10.474981693922382;188.4307339323045;632;-494;149.62580180619966;-124.0;26.0;137.0;261.0;1126;91.66048656737597;-0.2861534898574938;-0.024357120642087053;0.05559062195069313;3933701.441525507;11165742842.06423;2.948416119016279;214.35237581419238;157610;22239762;0.7454668909334937;35506.14149026693;0.2760627649048491;0.41998694906850964;9.384737958314538;2.9223423094274033;0.4956827922720759
S037;S;-5.442762997315109;590.9616135678739;1346;-1872;36.14579692457896;-236.0;176.0;379.0;615.0;3218;116.60161173705015;1.240710781904995;-1.2568810968074375;-0.009210011060540719;-2600099.3401244814;126472084076.98517;9.233039816697534;145.7808074829072;640677;480793472;0.7437738019805223;349235.62871074514;0.4285453366443056;0.6342080285941666;10.362598069562182;3.2243157196288172;0.1536693627492589
S038;S;2.512326092262631;168.96240201444718;776;-527;133.22671222845986;-109.0;-8.0;87.0;196.0;1303;120.94576965024852;1.8585040266596176;0.8321443349821458;0.01486914285254902;1244894.807010008;10760041015.23941;2.640007113329331;293.93860193860655;110354;16286075;0.7493672862212667;28548.293294491665;0.2654229220333978;0.5358171931791331;9.132331959553468;2.8933781600706103;0.7074850523107585
S039;S;-7.891139858433;106.15403613127683;253;-239;140.00669758359777;-94.0;-29.0;82.0;176.0;492;80.92998828939511;-0.9873118888900563;0.30348876428930077;-0.07433669171725431;-2616466.521396144;4448190179.78497;1.6630303287533197;152.1319218451415;102664;8476683;0.7797351742294366;11268.679386960426;0.2945081715334638;0.5194363503078329;8.542264047058225;2.6496761278652534;0.9646563562746966
S040;S;-15.073224310471076;200.0418311347307;584;-516;160.81277764217722;-185.0;-38.0;143.0;328.0;1100;96.17123570455558;-0.6879571169331382;0.3748742559997964;-0.07535036159671558;-5939054.66093483;15561355862.447094;3.1341317169897356;186.3354998241488;127877;23501632;0.6787302651401786;40016.734203736116;0.26045546236484773;0.765684399755396;9.385019111123952;2.9124936380737894;0.5900062520502711
S041;S;-5.947034415425922;433.84966039725873;1158;-1529;113.18338052233342;-303.0;104.0;314.0;617.0;2687;52.53878896777767;-0.2547850228561592;-0.6475897783481882;-0.013707592648523594;-1280107.593199903;65086093692.39862;6.7787103562917626;170.82895405394993;402908;178954632;0.7432189769823188;188225.52782681675;0.3519458392344766;0.694306947923228;10.242516066998046;3.1682771563490357;0.20791442932405246
S042;S;-4.376617036856237;328.6479769758187;683;-843;66.27435684647304;-202.0;78.0;234.0;436.0;1526;52.53438671321999;-0.4597447038582989;-0.6179208078247034;-0.0133170362925382;-941994.0881547476;39411185148.95538;5.13495317335058;133.0099763216223;373907;92553442;0.7703109184417476;108009.49277029828;0.3278223147048579;0.552733599790431;9.925922079267437;3.081815067339359;0.21085937113000774
S043;S;-13.02587258969978;109.68326963649108;362;-389;137.42182816695143;-89.0;-8.0;66.0;155.0;751;87.21505646361749;-0.12900983050818526;-0.14706356119512373;-0.11875897420700283;-4654405.918293875;4367451574.859598;1.7256336007707236;209.77801999121894;93330;7608371;0.7391709411564997;12030.419638151207;0.2621009611563667;0.6246333330958717;8.694017494142347;2.731584081203976;0.9196120340007798
S044;S;56.17622650720039;384.854032716985;1367;-890;61.401242372467664;-238.0;-11.0;309.0;547.0;2257;85.31887896279885;-0.2153722488798313;0.5730221749901714;0.14596761819178186;19636481.268804006;51013729596.00673;6.076326717766125;224.97144467283653;337271;93876792;0.8394002985080942;148112.62649852617;0.27652411642146146;0.4724407953495278;10.17260208723484;3.148660603725937;0.15107920678150677
S045;S;20.6460824993898;192.90326137690684;730;-519;158.56690749328777;-121.0;-26.0;126.0;247.0;1249;86.33626624309194;0.44825632270158566;0.8834227533423057;0.10702816713425156;7302925.752704418;14581264517.828194;3.030957712541653;240.8479659677759;96089;19853326;0.6583034499288601;37211.66824984724;0.23162593309285465;0.7061591138374245;9.227310519584655;2.9080129214872192;0.7198803725771201
S046;S;-36.17280937271174;279.3888539626551;919;-849;52.629636319258;-207.0;-98.0;92.0;299.0;1768;87.37607280240604;0.5085824148953102;0.7671068082813465;-0.12947119707770027;-12949133.989316575;27817615461.150185;4.401350111735354;208.79956755761444;244451;60485002;0.8257405856030892;78058.13171856581;0.3079030711524522;0.5194715571659796;9.704246377353854;3.054213270306162;0.37610327179372227
S047;S;-9.679521601171588;593.7607368271135;1469;-1872;73.90184037100317;-218.0;140.0;359.0;577.0;3341;97.81994644453293;1.1980944123907449;-1.1575317042701723;-0.016302057379031436;-3879245.6161508425;126512114530.75931;9.27761176133808;158.3381626424224;816552;707989583;0.7638117807862905;352551.81259747676;0.5274015795439607;0.6858859881171427;10.411647892843721;3.2396959296485304;0.1238939882997645
S048;S;-4.02245545521113;247.06519607992095;860;-580;140.30332194288505;-173.0;-63.0;120.0;293.0;1440;102.84249378718977;0.3659041805132932;0.8724196701983471;-0.016280947373542413;-1694844.2976128873;19856774795.50619;3.8604340750383996;222.7728756102241;205155;38500581;0.793552623016662;61041.21111400979;0.27485387147586193;0.5157272274733941;9.582795178420483;3.001485524057986;0.39726737097377196
S049;S;-16.371735416158163;494.87272073320787;1482;-1863;26.56906761044667;-236.0;31.0;294.0;530.0;3345;80.21121248810638;1.0058615134951463;-0.7355448129325275;-0.033082719516043746;-5380167.077639735;81643154570.11386;7.735672284207504;191.5799875630107;575650;355291655;0.81806455184187;244899.00972588753;0.4405074572092987;0.668403436350575;10.373171356975941;3.215731269382433;0.11129380396262789
S050;S;-31.137661703685623;269.8916136598989;769;-645;43.942780082987554;-214.0;-108.0;131.0;345.0;1414;87.91074940517505;-0.15733178242947554;0.6981091346448879;-0.11537098645430095;-11214862.212367587;22812883853.355385;4.244511081709244;181.1751660429939;265526;63082266;0.7520571945022873;72841.48312394413;0.3287758400996276;0.5096961683626984;9.691213653480899;3.031878384701455;0.37889084362328695
S051;S;-3.4249450817671465;130.2674547078759;314;-724;167.59276299731513;-50.0;13.0;73.0;123.0;1038;48.149036346261354;2.6982138212890003;-1.2222634729519397;-0.026291640451926907;-675627.2780107394;7210632018.653534;2.035883847973947;154.23276741081457;102210;12820191;0.8270565542554903;16969.6097560685;0.29722271628585234;0.6918694078559293;8.696997816620836;2.7996558334772836;0.8801069317015848
S052;S;-2.815962899682695;251.1231345629531;1088;-1061;58.94349768123017;-149.0;5.0;156.0;305.0;2149;84.58129063903218;0.7356817638512783;-0.11024895362736382;-0.011213474634997325;-975814.3501025143;20862868256.75803;3.9235667411945623;277.298711036772;340966;107036388;0.7520652551750608;63062.82871272305;0.4770847200052472;0.7004619489293927;9.693265701830933;3.0278643837339576;0.2551813295765406
S053;S;-9.378813766170369;230.84507127542054;980;-1066;54.49413229192092;-181.0;-2.0;143.0;324.0;2046;96.26610508925636;0.9246904313912401;0.11436532955032434;-0.04062817418778907;-3699025.0880546756;18719998715.04274;3.6094893335031895;271.5065510524341;160398;41291358;0.7177467992155651;53289.44693215399;0.3032336889811825;0.7171194495364447;9.543315587994766;2.980490407956915;0.5612224049337255
S054;S;20.371247254088356;251.34540604434451;622;-609;62.88436416890408;-120.0;49.0;169.0;289.0;1231;90.0769635213215;-0.25453783389652074;-0.23696749595268657;0.08104881475531837;7517913.452453014;21783627411.330406;3.9396689172462374;157.8812872516119;286940;65887377;0.7799413014956643;63174.51313959641;0.36645099294035327;0.50718984290199;9.643934515525064;3.0170514952175465;0.38036291505592956
S055;S;6.621186233829631;144.38743550129522;439;-461;36.908545277031976;-93.0;19.0;113.0;206.0;900;74.35033457772042;-0.2888670375894944;-0.29952299381225617;0.045857080367427375;2016901.526089822;7601468897.552973;2.2581488936987086;194.40702126640775;117206;11362207;0.7458201142642685;20847.73153064069;0.2518305364737665;0.5624174782894651;9.054229414100643;2.822240174919419;0.7035618668961998
S056;S;-5.431535269709544;160.17624312462493;873;-298;133.26908713692947;-99.0;-39.0;40.0;139.0;1171;83.08391538435646;6.798256616981149;2.2676791104476424;-0.03390974319133921;-1848866.3690480841;9659373049.940306;2.5038866754510587;348.6579518790461;99913;18793000;0.8118625421824197;25656.428861518954;0.30176950055066515;0.6343314084961234;8.661467837875428;2.8195238272123935;0.9280507972611751
S057;S;-3.5601659751037342;271.1481105985321;506;-733;103.43715157432268;-196.0;84.0;205.0;401.0;1239;48.45885414145071;-0.6444824478475892;-0.661614710068267;-0.01312996785131575;-706820.8465072;28221470984.48279;4.236537282750933;119.43716441731308;289391;55320470;0.7678110933631851;73521.29788115382;0.3056525655271821;0.4946075053977513;9.663900157747111;3.0100455649202655;0.3285035798456075
S058;S;16.28703929704662;310.58086408675825;1236;-717;83.9023187698316;-201.0;-67.0;178.0;379.0;1953;89.58246987844407;0.7575304518244392;1.0107286520359187;0.05244057564504993;5977659.050048816;32490702386.827316;4.858900998461345;254.37851077669637;259872;62126936;0.7940759140487715;96460.4731368774;0.2757622479383593;0.5454142402075051;9.815929540604948;3.071581191287081;0.30120669379537723
