name;class;mean_psDelta;std_psDelta;peak_psDelta;min_psDelta;peak_frequency_psDelta;Q1_psDelta;Q2_psDelta;Q3_psDelta;Q_range_psDelta;amplitude_psDelta;spec_centroid_psDelta;kurtosis_psDelta;skewness_psDelta;coef_var_psDelta;flatness_psDelta;1st_moment_psDelta;2nd_moment_psDelta;rms_psDelta;crest_factor_psDelta;line_length_psDelta;nonlinear_energy_psDelta;Hurst_exponent_psDelta;Hjorth_activity_psDelta;Hjorth_mobility_psDelta;Hjorth_complexity_psDelta;Shannon_entropy_psDelta;Renyi_entropy_psDelta;spectral_entropy_psDelta;approx_entropy_psDelta
F067;F;62811.348003697756;34923.463313596636;135852.51037270075;17288.614612990925;2.88149377593361;34739.42986772281;51177.03333505691;86473.33514223048;51733.90527450768;118563.89575970982;2.545314054149511;-0.8390199802799381;0.6986792575787388;1.7985429291385204;0.0018037775772516659;11191222.47837214;939269679520.8502;8589.789393607934;15.815581051823573;817350.539916834;99205001272.61401;0.5203511827987655;1219648289.81613;0.494479435962981;1.5442940106250058;6.129283016944968;1.845098040014257;-21379452.190082803;0.01459879942115272
F068;F;24574.864591685804;13843.179106873124;62440.74834543234;5264.410219432324;2.6272443251159388;15674.829371267277;22097.424054091945;32234.878244720585;16560.048873453306;57176.33812600002;2.6623238525097475;-0.3152146831427425;0.5529019830593372;1.7752327266707406;0.0030191653800718454;4579837.372224963;150861507485.45923;3371.217621243232;18.521719853376165;417240.31785120716;22927300166.660713;0.4392444284449864;191633607.78496858;0.6090217071750612;1.727908824053015;6.129283016944968;1.845098040014257;-7673952.187549891;0.01459879942115272
F069;F;15077.723886122605;6900.531362545834;30999.99804294097;2321.6381434208442;2.966243592872834;9739.664135067318;16646.459264599638;20052.72787333993;10313.06373827261;28678.359899520125;2.2851062031578704;-0.7693902308593752;-0.2642319044557201;2.185009109292699;0.004037327566730889;2411794.0267176246;43259270302.90146;1981.900569336812;15.641550601761146;162863.50187306645;3926590650.2225657;0.5305021521623476;47617333.08547866;0.47872374080486213;1.3612527376555654;6.129283016944968;1.845098040014257;-4465372.572060606;0.01459879942115272
F070;F;434307.5482817297;272108.8370624227;1362759.5285650578;132934.74304875973;1.6526214303148647;240574.9400971714;329675.99499040726;545018.0858923382;304443.1457951668;1229824.7855162981;2.168088532657593;1.2212300692612237;1.3773956384524133;1.596080277915039;0.0006018667577255393;65913205.05533765;34915125218384.645;61256.634124914075;22.246725567489207;7693505.763743135;7538170351507.022;0.5096851695749667;74043219207.46411;0.6157928943396642;1.5573027902497032;6.129283016944968;1.845098040014257;-173647572.4853496;0.01459879942115272
F071;F;10597.85777322241;3956.8970207744105;21398.379409294652;2348.2753703320573;3.940866487673908;7749.462290147567;10101.098234342337;13498.091496170617;5748.62920602305;19050.104038962596;2.5592632593733438;-0.055301868846859836;0.21559543246004112;2.6783253942626706;0.005093069696455633;1898589.561895062;23949127703.408943;1352.0969080572804;15.826069331110494;121393.92275626434;2078146652.6244977;0.5632258854406402;15657034.033013405;0.5930559021867992;1.5627810947876708;6.129283016944968;1.845098040014257;-3009668.7449276876;0.01459879942115272
F072;F;18070.462033904612;7383.8032598380805;36432.18008758735;5869.710693278757;2.7119941420551625;13048.4097946835;16459.34475036215;23775.82087957884;10727.41108489534;30562.469394308595;2.4309071609440087;-0.635690671143887;0.41768997714654754;2.447310877335169;0.0037561767421789363;3074933.089184989;64816376477.13338;2333.1834435832934;15.614794536530296;208253.87446290653;6141996120.41271;0.5801839853888285;54520550.57999547;0.5621636131826913;1.4331604795409345;6.129283016944968;1.845098040014257;-5430891.659248941;0.01459879942115272
F073;F;742577.4835117675;357716.59304298076;1519321.6070014236;248710.9283750414;3.474742494508177;429764.5918203048;728967.0241367739;985567.8219993631;555803.2301790584;1270610.6786263823;2.809731663850728;-0.7519631157405353;0.537071775252805;2.0758821311443736;0.00045260571488994864;146051042.77999234;145454872227243.38;98516.31336679704;15.422030677748449;7207202.696920561;8097240363060.629;0.48494336621006207;127961160938.27751;0.40029369047996516;1.3785423673545067;6.129283016944968;1.845098040014257;-307754123.8684764;0.01459879942115272
F074;F;81482.35480561102;39766.54546760508;173327.2582216071;15419.282166394521;3.2204930436905057;46051.57259039956;79996.52413579993;112158.6255385775;66107.05294817794;157907.97605521258;2.5397546966675293;-0.9687027611134167;0.27301596323756694;2.049017681759377;0.0015673830531744847;14486163.531915642;1493454160480.6052;10836.942296142519;15.99411102182431;1045123.7007876897;150206790466.50815;0.5405261451981846;1581378138.4271019;0.5050626932694019;1.6199308315061445;6.129283016944968;1.845098040014257;-28317519.95787239;0.01459879942115272
F075;F;7404.074457922921;3181.0065343380516;14518.8347509255;2004.5572150075309;2.6696192335855504;4854.00065414085;7283.982409946074;9460.81344277923;4606.81278863838;12514.277535917969;2.5759261945017125;-0.8018806546474728;0.13987477541038065;2.3275885723584864;0.006164891040648808;1335064.4539543304;12091638981.0246;963.1727418868476;15.073967648298705;103754.185696829;1390107299.8330998;0.5402877820418177;10118802.571501382;0.6250412109076418;1.6739858807683072;6.129283016944968;1.845098040014257;-2027391.1479771174;0.01459879942115272
F076;F;1763304.8285340993;940401.7705219216;3974806.356380391;211085.239554179;1.440746887966805;1047599.4111400443;1662220.9395641414;2507013.2159648957;1459413.8048248515;3763721.116826212;2.1613561650614233;-0.7192191404473962;0.28573271550813245;1.875054773190684;0.000269250372929167;266779083.3424326;545969108230716.94;238854.391039886;16.64112742108494;25543440.70183277;82473539248428.28;0.5847479005275673;884355490000.7648;0.586028264772513;1.5587386779434418;6.129283016944968;1.845098040014257;-779154139.8202884;0.01459879942115272
F077;F;39564.43553618582;18648.063974477504;80247.9672475127;11409.38700655682;3.2204930436905057;26621.90235665883;33889.46163105802;55351.858995788425;28729.956639129596;68838.58024095588;2.4660640493633434;-0.655945126158533;0.71376861258227;2.121637698708848;0.002390660042074301;6829790.247639895;336231198948.7827;5227.803211529142;15.350227237042464;538544.6269963006;36213007461.47134;0.5658571839069891;347750289.99620575;0.5586072407109677;1.571468889540144;6.129283016944968;1.845098040014257;-12860465.393590722;0.01459879942115272
F078;F;42192.814253139964;21558.26804034836;90657.104698842;6378.6020903103945;2.3306199658286553;27137.87305575331;38165.693680159486;54354.7461855742;27216.87312982089;84278.5026085316;2.2639923468272474;-0.39835906461892234;0.6141604627918679;1.9571523173462764;0.002269904410285513;6686694.599214873;339425287944.03796;5663.1547183772245;16.008233786136035;435169.7190331745;29303903549.945637;0.46933711170973696;464758920.8995056;0.4135199937824605;1.3736556751631444;6.129283016944968;1.845098040014257;-13827329.195110122;0.01459879942115272
F079;F;94702.31449577765;63114.570475231034;265973.2068810225;20009.59568639962;1.3559970710275813;47494.25289740663;78016.61029218207;111410.07706674063;63915.824169334;245963.61119462288;2.2270368290351907;1.0232732772144866;1.3290739902294788;1.5004825951076235;0.0014018592910088564;14763387.952387905;1748428344702.559;13602.508895226478;19.553246311374245;990842.1116945299;167225134162.38345;0.5459770970671306;3983449006.272905;0.36657794406136657;1.3020389448071794;6.129283016944968;1.845098040014257;-33554324.54640071;0.01459879942115272
F080;F;30524.770344161236;16242.210030614651;74546.92119603549;9781.306906322003;3.09336831828167;19539.858212974603;24223.459302946714;42803.171593675324;23263.31338070072;64765.614289713485;2.563215942821665;0.4707927918678676;1.0607258666128425;1.8793483329316418;0.0027425783147169915;5476910.459798683;220515376455.14062;4132.7455267868745;18.038110673122958;495878.24518936494;29276303872.264526;0.5237440528884344;263809386.6785992;0.6142675516143491;1.6616213058530453;6.129283016944968;1.845098040014257;-9703482.864831064;0.01459879942115272
F081;F;6822.302247903835;3422.356726804367;13741.172216565075;1408.8124883603725;3.940866487673908;3915.2492413893683;6908.81739338365;9612.695177370359;5697.44593598099;12332.359728204703;2.651822403711476;-1.1380973404843826;-0.017048354772434198;1.993451528436714;0.006290190709612747;1266407.3762117787;11328374746.175854;912.2682369257789;15.062644582333563;93491.09477091546;1104432442.713096;0.48081026672347316;11712525.565503102;0.5109421680011446;1.630833298987446;6.129283016944968;1.845098040014257;-1859679.2101827592;0.01459879942115272
F082;F;269991.7450796638;272286.81211083505;954532.7487614427;13315.855152502249;3.1357432267512815;64389.84646202263;122541.09215349855;498115.2054861543;433725.35902413167;941216.8936089405;3.007762137931882;-0.45449383260927645;0.9796128979040436;0.9915711414248112;0.0006493982125561462;56844966.38833385;32343696878532.547;45831.31344719356;20.82708691866854;3739880.5519576953;2736508278381.766;0.4821272102790985;74140108049.4812;0.33942554137616016;1.5587953740022733;6.129283016944968;1.845098040014257;-106554689.8247301;0.01459879942115272
F083;F;10768.658191409673;5406.879903611135;23455.301840945398;1410.608323116246;1.483121796436417;7461.356993322858;10052.819970949382;14355.438597922594;6894.081604599735;22044.693517829153;2.2173455590560365;-0.41077080949496647;0.296076532770029;1.9916584764935366;0.004855743334882155;1671448.5492400255;20703018165.354214;1440.229890059662;16.285804094771116;151621.62098503052;3274971762.046022;0.49253843490009813;29234350.292073958;0.5320680952657586;1.6594384655592809;6.129283016944968;1.845098040014257;-3083863.468206205;0.01459879942115272
F084;F;58746.8988662656;30689.484504519343;128369.53193342341;13019.585702166372;1.3136221625579694;32236.498435608086;52402.45136012831;81543.81527978365;49307.31684417557;115349.94623125704;2.132536055727638;-0.651936787499829;0.5872854745476083;1.9142354397518313;0.00187947895862297;8769591.599614754;577651031914.9344;7921.97899657869;16.204225230698427;864809.4844096433;81740496672.53983;0.5549303569820457;941844459.1531329;0.5412823938311905;1.5595526487086568;6.129283016944968;1.845098040014257;-19853051.21517262;0.01459879942115272
F085;F;3365.6935999067864;1463.0144558506104;6661.345060765001;698.5850934558889;1.483121796436417;2010.5687296242077;3603.6570480591163;4344.628726580986;2334.0599969567784;5962.759967309112;2.3368275087887476;-0.6469455322954203;-0.10534460276159215;2.300519715610015;0.009551197581073917;550553.1773291485;2144075675.3633838;438.63920589675274;15.186387744676326;55582.54805119689;382735066.2877774;0.5628336188021797;2140411.2980278577;0.7719614462812345;1.7164048601308877;6.129283016944968;1.845098040014257;-841713.0712363359;0.01459879942115272
F086;F;433951.2712486206;193899.9917691;968892.4550716642;84238.18008607217;1.1017476202099097;285705.2953076445;399306.21044671757;605222.5089100887;319517.21360244416;884654.274985592;2.4084396975844165;-0.4755165987087926;0.5254946060092027;2.238015934345054;0.000617069835931302;73160182.79446806;37388049428486.57;56809.31923377549;17.055167499624208;6063442.230682072;4306497359334.838;0.582686347304904;37597206808.05704;0.5964379598720031;1.642338139023686;6.129283016944968;1.845098040014257;-172560941.14968163;0.01459879942115272
F087;F;6682.925620540121;2507.650395450793;11830.946794009697;2233.215959738163;2.457744691237491;4584.251013979818;6913.934730139115;8308.707311075983;3724.456297096165;9597.730834271533;2.3961162237002434;-0.8468929482571852;-0.01712910765335633;2.6650148811269005;0.006611521719729605;1120914.655081074;8428349748.484989;853.1438109844594;13.8674706909703;102246.10544299861;1252810638.7408273;0.48274488136325766;6288310.505804519;0.7969896562787196;1.7109333468333712;6.129283016944968;1.845098040014257;-1804494.9502492102;0.01459879942115272
F088;F;5569.5183719387105;2275.2090563937986;13017.366625304418;2555.1193149819874;2.6696192335855504;4084.487483999993;5125.243466476879;5889.46066436394;1804.973180363947;10462.24731032243;2.505702110142621;1.6354199699388392;1.3680367908583841;2.447914997651418;0.007369835656566832;976888.7755931446;6459338944.918323;719.0878264028989;18.102610206073624;67189.18033923121;694199233.2592863;0.5172282306463442;5176576.25029636;0.5878614732909461;1.5568002105384153;6.129283016944968;1.845098040014257;-1473060.539445016;0.01459879942115272
F089;F;45904.26865284932;17051.42199133332;76535.4454252698;14420.759243765986;3.7289919453258484;28471.086033417356;48531.85175526023;60010.52266403216;31539.436630614808;62114.68618150382;2.7025006557381777;-1.0499595984529848;-0.4153855870279579;2.6921079471366642;0.002216085242577587;8683942.129485473;475766766243.4082;5852.902665075669;13.076493802290205;445099.3292295799;33972090243.945595;0.566874087099713;290750991.9265256;0.5238006243408493;1.6436906006351168;6.129283016944968;1.845098040014257;-15087056.121252922;0.01459879942115272
F090;F;134597.84587902116;37156.50602861875;231721.45710671283;71338.6239377484;1.1017476202099097;111249.4289090812;130450.83793242236;158255.3587836647;47005.92987458351;160382.83316896443;2.407434726203431;-0.09740309518878476;0.533183201048575;3.62245701399779;0.0012339094964774634;22682486.976893302;3174415863498.9927;16689.25490741509;13.884469881501914;1388219.5722813597;294299484819.2353;0.5108831498060011;1380605940.2547817;0.7194409932912451;1.6074046145632792;6.129283016944968;1.845098040014257;-48478445.82981338;0.01459879942115272
F091;F;154607.2907987434;53179.052665618015;295938.3526201799;31533.46043870466;3.6866170368562368;112088.01796356699;145196.2659942088;199278.86621299712;87190.84824943013;264404.89218147524;2.5686586176629067;-0.4804237108103955;0.22096272082228838;2.9072968217559474;0.0011264279969259185;27799334.490459513;4916397510479.547;19541.68658115984;15.14395143894562;1827878.3015999093;469561403372.77747;0.550464903266684;2828011642.412575;0.7040661431335041;1.584691818665019;6.129283016944968;1.845098040014257;-56446813.60579228;0.01459879942115272
F092;F;32681.52430098084;16418.68953469559;81454.35916267792;8722.756071550577;3.813741762265072;20123.50474689506;29102.695792538245;42847.23878901542;22723.73404212036;72731.60309112734;2.779998065380867;0.3229274057080902;0.8540424681021291;1.9905074781954437;0.002642516790772568;6359820.203129717;286946191368.8593;4371.425718184472;18.6333622973027;513401.6555563916;34427493489.56799;0.6108672298558834;269573366.0367225;0.6045591945279959;1.6938567173291748;6.129283016944968;1.845098040014257;-10447690.748479936;0.01459879942115272
F093;F;28500.23322386789;20962.04991316423;81922.4233904112;2957.4836443046206;1.3559970710275813;10739.64482928697;24183.408717950893;41099.83089989837;30360.186070611402;78964.93974610658;2.155487559930796;-0.1303068146677293;0.8361275378489597;1.3596109799342506;0.002613785100668273;4300232.8718421515;162427959290.21326;4228.594549318538;19.37344014304078;346607.64084432373;19831323355.972614;0.5463261983133436;439407536.56198835;0.3172043184303946;1.4251830149269982;6.129283016944968;1.845098040014257;-9119016.585772635;0.01459879942115272
F094;F;17081.823861932506;6284.235832889289;32436.554925345885;5005.738063729688;1.6526214303148647;12401.709428485392;16810.751117673957;21193.059843912295;8791.350415426903;27430.816861616197;2.413593571226926;-0.6418763632913627;0.18471577817037368;2.718202231134097;0.003900362658634198;2886000.6180593697;54500565165.97534;2175.448480702826;14.91028411523979;256553.8106573637;7288427084.272756;0.5887821816670824;39491620.00336973;0.7970385692098506;1.660189839670549;6.129283016944968;1.845098040014257;-5097273.669482102;0.01459879942115272
F095;F;129836.65642780415;78882.18743932823;338650.2322891816;36221.87320124445;1.3559970710275813;61254.639672439895;120830.88797923406;157548.1469909576;96293.50731851772;302428.35908793716;2.3025711983443733;0.468225096336536;1.0954803007222282;1.645956592261938;0.0011864525533519694;20927070.190599695;3317495820844.9775;18158.019419830132;18.6501745845335;1261795.5724675984;261637480687.59833;0.5489705117178577;6222399495.213314;0.35687448687958223;1.1672061126478042;6.129283016944968;1.845098040014257;-47141647.07113144;0.01459879942115272
F096;F;61683.74484515697;25917.299996432954;120254.95512843327;16837.499780044385;3.7289919453258484;34494.98767515168;65070.143477446305;81894.78718981876;47399.79951466708;103417.45534838889;2.6804457440059846;-1.1430382692177068;0.10232463471635464;2.38002202596901;0.0018654169022763777;11573795.194118647;880937737938.8748;7996.955507501883;15.037592120604273;636805.649760661;64850923731.96852;0.5447574110698918;671706439.1051035;0.469302965055491;1.5383234232644891;6.129283016944968;1.845098040014257;-20856157.80034563;0.01459879942115272
F097;F;87815.1901021339;49203.804612498345;201171.96547701734;10213.268933443182;3.2204930436905057;45135.87205744411;81243.2334368799;129057.1424560549;83921.2703986108;190958.69654357416;2.602925739736997;-1.0333553847869958;0.27489253716259265;1.7847235756201627;0.0014639191535130898;16000349.305971934;1890430246086.1565;12031.222477382296;16.720824991409145;1113671.5846570008;190360631603.839;0.5196973902616558;2421014388.3449135;0.4505591045945763;1.6004850864710556;6.129283016944968;1.845098040014257;-30831296.246107284;0.01459879942115272
F098;F;98730.95023949086;27561.948210838313;148413.83019863468;38751.84812378125;1.440746887966805;83530.64126916829;101770.93925114506;116729.84658407167;33199.205314903375;109661.98207485343;2.4807264080786555;-0.5986959397946028;-0.40049578072168734;3.5821470051477142;0.001464659880418696;17144713.288766325;1824669529498.0146;12251.799590479846;12.113635152337812;1095879.6079630153;160656866908.24802;0.5159493690259065;759660989.1769333;0.7583688228919173;1.5020488869062527;6.129283016944968;1.845098040014257;-34643411.56017083;0.01459879942115272
F099;F;12365.979933081186;6533.764883897774;31694.22374074019;3754.885688704385;2.6272443251159388;7235.692985986001;10655.143276108905;16173.772557868073;8938.079571882072;27939.338052035808;2.601562546393529;-0.15349653643980332;0.8157605939027893;1.8926270156363743;0.004558798069273077;2251960.917035058;36503497876.99584;1671.6439439042474;18.959912998408022;208475.68231838715;5608085428.793586;0.476955437781551;42690083.55805569;0.6676661048428844;1.655740519693388;6.129283016944968;1.845098040014257;-3592297.424878758;0.01459879942115272
F100;F;15110.807318258012;10741.98695322692;44054.8734805563;3297.010148112981;2.88149377593361;6624.104291741788;11661.202363849512;19708.8830924297;13084.778800687913;40757.86333244332;2.558727550705623;0.6240944012555398;1.237897341618209;1.4067050522453564;0.0039075398184036745;2706510.729904165;64429924045.739456;2215.9383098453454;19.880911523945347;171883.71365710755;5922335645.751831;0.4755170928824155;115390283.70329738;0.39435606384260313;1.5243723229912398;6.129283016944968;1.845098040014257;-4523810.512695138;0.01459879942115272
S001;S;822420.5176504332;758741.222634855;3286842.847166823;139062.3064894274;3.940866487673908;425722.0420884771;585147.3504351866;757587.9120560909;331865.8699676138;3147780.5406773956;3.0367980687944867;3.524721562069489;2.1554037913776045;1.0839275541065785;0.00039936093734272343;174826752.78164583;309067619260371.8;133740.88758159196;24.576200342334374;6972403.8244781885;14019835248871.404;0.5664775872918625;575688242925.4346;0.24623052907886983;1.3235242697245326;6.129283016944968;1.845098040014257;-348268008.19143045;0.01459879942115272
S002;S;1757041.7490597502;681984.2265697973;3295839.8099049106;841154.8352447028;3.898491579204296;1235966.9591972926;1468840.6520312924;2394799.9902313845;1158833.031034092;2454684.974660208;2.5890347562364964;-0.7772145371759587;0.7625554424628707;2.5763671366670926;0.00028451389925296096;318432950.953198;670230279668770.8;225271.20776106272;14.630541748596174;18948191.992173918;47050236465265.57;0.5489688089781797;465102485290.0046;0.5107806844807897;1.454225735581224;6.129283016944968;1.845098040014257;-771867527.5987718;0.01459879942115272
S003;S;237966.15792911957;224628.55053152575;1015590.6538927655;82760.85967305404;3.940866487673908;117072.8870642016;142075.23259041755;242297.6578282335;125224.7707640319;932829.7942197114;3.000173204653122;2.962643506435395;2.039591751159037;1.0593762785987524;0.0008053550065324274;49975778.344323836;26321151448702.67;39112.635523837875;25.965794436782357;2128068.374916021;1235840549582.6394;0.5138158689232699;50457985713.89422;0.2194053854989453;1.436169004559124;6.129283016944968;1.845098040014257;-91898276.54371075;0.01459879942115272
S004;S;30754.024696098746;23739.949770289233;91602.76592298073;8060.608578505928;3.898491579204296;14341.207218291966;24509.138816619547;33962.92874750251;19621.721529210547;83542.1573444748;2.88663173016115;1.0991492310437945;1.5214259001951362;1.2954544973211228;0.002601728078079205;6214288.046254278;351534259651.66504;4643.575054545962;19.726776211639685;235118.51426679574;10524629706.30548;0.4823472441157985;563585215.0958558;0.240553372198233;1.0652044640654175;6.129283016944968;1.845098040014257;-9893127.189106213;0.01459879942115272
S005;S;480598.4732603671;248237.07574712232;1166775.8845197845;83178.29987147942;3.6866170368562368;290784.3911428136;425898.2491730916;642017.3455712367;351232.9544284231;1083597.584648305;2.7248674144892933;-0.33839122659205634;0.6150233871060072;1.9360463049844738;0.0005728063813722979;91669698.34683348;60707479520319.77;64652.5370484052;18.046869276703283;6097894.813251308;4677116369190.187;0.513740639201932;61621645775.482544;0.4815930544482456;1.4625352131499971;6.129283016944968;1.845098040014257;-193082285.61557037;0.01459879942115272
S006;S;91900.61667175547;62576.15551343605;285486.4173880285;26878.13721401511;3.474742494508177;52439.35851067262;69180.67345092655;104366.6651019783;51927.306591305685;258608.2801740134;2.8479384700032027;1.4013632663217388;1.5047973842646574;1.4686203701348033;0.0014340164635356838;18320911.114555705;2730064107657.5703;13288.823759347913;21.483196899741067;1393921.3613444516;299795461424.7899;0.5351528224910418;3915775238.8417335;0.45598074224180357;1.6861607672358174;6.129283016944968;1.845098040014257;-32476775.29988096;0.01459879942115272
S007;S;1367459.1119457204;909745.1130278587;3196902.154171659;153162.34792651644;1.6949963387844766;401897.4683723112;1453870.8980728881;2017144.5518770318;1615247.0835047206;3043739.8062451426;2.0823875020133324;-1.2251090422742572;0.13820990579509365;1.5031233390135785;0.00028981640069287;199330583.4961013;371988496246502.25;196308.08852855497;16.285127006912084;20627795.39248833;60805864157240.93;0.49371456552556137;827636170678.0713;0.47739893063217226;1.594448564664799;6.129283016944968;1.845098040014257;-597771216.9401538;0.01459879942115272
S008;S;30269.29979824731;16794.696173342745;74837.6931464808;5926.54323246014;3.898491579204296;20238.207306605553;24573.809315677805;36136.08732036356;15897.880013758004;68911.14991402066;2.6576321780647825;0.16810211728313496;0.99268590339158;1.8023130329854986;0.0027320207524039147;5631126.560591832;239945787147.6319;4137.446296295524;18.08789475128341;229140.50648701238;7396595157.4655;0.5132203065686125;282061819.5548935;0.28881431102187977;0.9015060738170887;6.129283016944968;1.845098040014257;-9626879.284947366;0.01459879942115272
S009;S;69205.36991080892;50502.06408713012;156954.89806258975;9767.769477120011;1.3983719794971932;24170.293260049802;53530.87253876575;122510.13746970461;98339.84420965481;147187.12858546973;1.9849563756221367;-1.4125354577643703;0.4025896967953;1.3703473543459608;0.0015738983799302637;9615874.816222398;887196237412.5477;10239.867257477019;15.32782546062629;603676.7919348814;58640836866.47679;0.5350024498443948;2550458477.0605984;0.24983828095194216;0.9498445701368725;6.129283016944968;1.845098040014257;-24030278.475333977;0.01459879942115272
S010;S;263401.2189815035;144290.64288150138;656121.9966564382;41920.5865874343;2.500119599707103;125440.37608056802;274437.032170955;374929.60328072705;249489.22720015905;614201.4100690039;2.7613924656995947;-0.8682808752169588;0.22758486562971136;1.8254906466652978;0.0007883385366621487;50914789.9086129;18065034138754.867;35896.67548954099;18.278071373144535;2465281.6076463168;1244644786984.8909;0.5372542208538618;20819789623.156963;0.4146818539595312;1.3915569438681237;6.129283016944968;1.845098040014257;-101228511.08318402;0.01459879942115272
S011;S;145387.47620799684;73298.97173247438;417236.69252070866;61069.21029602255;3.8561166707346843;86525.48929717016;131844.77204493503;185451.19769133252;98925.70839416236;356167.48222468613;2.8413196263879454;1.8429924370593174;1.2852270043897405;1.9834858903427748;0.0011433249301461897;28916460.270655427;5855386107226.162;19460.67738329524;21.43998815163847;1465781.5212475718;383621657169.6958;0.5440380328436714;5372739257.038078;0.4444413634851422;1.4448660227663606;6.129283016944968;1.845098040014257;-53047578.97521326;0.01459879942115272
S012;S;175832.91130799972;166733.0448212139;1057521.4244902185;8199.96470051007;3.940866487673908;99995.80924768423;125011.75189752146;177289.45582903075;77293.64658134652;1049321.4597897085;2.9017217356931573;13.005269307151604;3.452476563423161;1.0545774624133057;0.0009712588807118291;35715272.64148409;14302320814090.852;28962.32057947997;36.51369791271079;1942544.727874326;587257534333.6089;0.4583986142659265;27799908235.352924;0.3126462998613831;0.9782466934292269;6.129283016944968;1.845098040014257;-66072106.5892466;0.01459879942115272
S013;S;27311.884672598935;18527.638083977283;98608.08181430136;4017.3543320802332;3.940866487673908;12629.326982957515;24987.618424817323;33709.410409279546;21080.08342632203;94590.72748222113;2.798512243473349;3.5516906062335183;1.6139987351010447;1.4741158343447067;0.0028015166393529226;5350285.055402016;239720954998.3193;3944.639069746958;24.99799856736371;288495.3424071524;7870287574.861083;0.5447029138979699;343273372.97084546;0.29642447831371477;0.8393805136246468;6.129283016944968;1.845098040014257;-8652244.870237019;0.01459879942115272
S014;S;241639.59807232657;101691.6594112837;518722.418625524;79121.74966287756;1.3136221625579694;159715.79441700762;239926.2543850958;320808.030928024;161092.23651101635;439600.6689626464;2.2131348471913808;-0.6594930900762845;0.3092525578634559;2.3761987902570723;0.0008629517979858155;37434671.04686296;9733070048819.37;31334.80241118857;16.55419465610883;3480106.2821310554;1664996497917.7278;0.5628619339054274;10341193593.820526;0.7384546036240469;1.7242229967711917;6.129283016944968;1.845098040014257;-91719828.33630814;0.01459879942115272
S015;S;1573756.7636775277;713610.9253886584;2959039.7172661396;410987.5771195545;2.6272443251159388;1005911.0383011708;1522504.179652812;2055927.374809045;1050016.3365078743;2548052.140146585;2.510787317283613;-0.7636404316422523;0.43944249381727024;2.205342866381148;0.0002971584059096967;276595796.5911588;514169785805884.25;206534.3590943102;14.327106299610648;16041122.599050267;43090791946124.266;0.4879268090915527;509240552834.0574;0.47705161250756156;1.5462364924838947;6.129283016944968;1.845098040014257;-687625584.7973144;0.01459879942115272
S016;S;460432.71726046613;230565.896775518;1068723.3566026867;77849.79219238083;1.99162069807176;297109.8847449557;436235.63284727826;646983.6219251788;349873.7371802231;990873.5644103058;2.233932829535955;-0.7323483848985743;0.18384755157134186;1.9969679978680868;0.0005828015063417726;72000303.4016421;39432834375865.26;61546.604859332314;17.364456724222315;6788663.931403201;6326370456721.38;0.4556706706386058;53160632755.89881;0.5986347942080331;1.6434921981392383;6.129283016944968;1.845098040014257;-184407933.81621277;0.01459879942115272
S017;S;1702224.219661324;969101.6643898926;4051540.3772817454;419416.0096482939;3.8561166707346843;940463.3087489834;1454554.4647836399;2218134.945823977;1277671.6370749935;3632124.3676334517;2.8715207884021074;-0.3550662180939339;0.789823640479145;1.7564970551701362;0.00027780189017663503;342158056.32953334;852851269203497.1;234116.1289959952;17.305686689151823;16182581.4119194;45280647982205.09;0.5486054676767743;939158035923.2601;0.3511286146471966;1.434626271039149;6.129283016944968;1.845098040014257;-750501015.4047012;0.01459879942115272
S018;S;549480.406239479;272457.24668005336;997746.845470796;96985.58267179238;2.6272443251159388;297326.9693083575;587236.5828651644;778800.6378545172;481473.6685461597;900761.2627990036;2.677175404119912;-1.1673340088899402;-0.1764149185069276;2.0167582728483415;0.000523217946506848;102973880.00411052;70869605472990.89;73305.78500944602;13.610751802770118;5964005.263998516;5803186099141.196;0.550933917914686;74232951268.47545;0.4830021277290078;1.4820603881718817;6.129283016944968;1.845098040014257;-223114585.5517168;0.01459879942115272
S019;S;307986.0900563829;194480.43890902295;760294.8653452822;84617.22843307066;3.7289919453258484;155817.77586500827;227422.31023632002;413259.5315542314;257441.75568922315;675677.6369122115;2.847263327471632;-0.2060093657126476;0.9772592645927412;1.5836353094639886;0.0007241548177554838;61384224.971224;29294310060179.316;43536.20378267537;17.463508512146184;2518039.1068569454;1281479954870.0054;0.5556707980192331;37822641118.24621;0.28111743781625725;1.2061372644120583;6.129283016944968;1.845098040014257;-120040983.95247585;0.01459879942115272
S020;S;24817.81613202005;14557.031566985885;56215.86928388655;6259.47689521787;3.559492311447401;12091.9826050967;21964.36910474138;36463.03794741914;24371.05534232244;49956.39238866868;2.5574361594919295;-1.1223527913059999;0.5302595641001405;1.7048679202087296;0.0030127613936743345;4442898.626295514;152939190418.59457;3438.918363183771;16.34696243031532;235106.81901100784;7942233570.591369;0.5505608457199507;211907168.04222354;0.3369767695802893;1.0947076667747269;6.129283016944968;1.845098040014257;-7762981.224135066;0.01459879942115272
