name;class;SG_average_alpha;SG_std_alpha;SG_min_alpha;SG_peak_alpha;SG_kurtosis_alpha;SG_skewness_alpha;SG_centroid_alpha;SG_sbe_alpha;SG_sbw_alpha;SG_rms_alpha;SG_crest_factor_alpha;SG_var_coef_alpha;SG_Q1_alpha;SG_Q2_alpha;SG_Q3_alpha;SG_interquatile_range_alpha
N098;N;37196.94112679799;25853.08879295502;5003.328865684406;130001.50599501708;1.2608432194634078;1.316061277489379;0.9939233844084957;0.11318552246385016;6.915968693271469;508.3675941151833;255.7234322169678;1.4387813164102146;18304.124563389574;30935.147020843473;47418.92350346527;29114.798940075692
N099;N;44620.263721511736;39290.555085386004;3798.4362673154474;242345.23067356096;5.821914343788176;2.2807578606159686;1.1852061902878237;0.13657999443471835;7.727542259799298;667.2168267445444;363.2181038598822;1.135648596069545;20513.742093762354;31534.41508076944;50602.49512666731;30088.753032904955
N100;N;22144.792922844303;16143.31991318031;900.5941743075988;90780.11771535131;1.2554247133094298;1.2650748279412694;0.9975104330969513;0.11486795619458294;6.837420291780994;307.5454608763712;295.1762560782635;1.3717620069440644;10859.902508237465;17465.351254799025;28670.9826359434;17811.080127705936
F001;F;7572.490509218636;4670.253834954494;723.2407625989915;36326.46331955688;5.368107611774908;1.7969641675452235;0.5630602373946355;0.06433654971414321;4.343433146035311;99.8448944437715;363.82895211546787;1.6214301784931613;4112.441229923541;6838.843818461721;9731.521957318146;5619.080727394605
F002;F;136730.2744799417;190617.91746058216;705.0960955412912;981807.4975515676;1.7054402852905186;1.589018392106294;0.8847461176484002;0.10243597882002183;6.200068261674091;2632.636628779238;372.93695864394124;0.7173002218336381;8875.870225868173;41557.614689531285;231817.14969005014;222941.27946418198
F003;F;49885.101448393536;22854.161997030664;4542.143942358574;124717.8625310136;-0.18936297586050088;0.4640457606601271;1.0550211945395247;0.12045532990478316;7.203453985687122;615.7909524475424;202.53279466888236;2.1827578475585705;31567.319923493593;48716.19593490896;65353.80527104452;33786.48534755093
F004;F;16122.610309955913;9674.793896750616;1173.7584286923006;52558.894435207745;0.29433974326908796;0.8354506886629862;0.7342745259709497;0.0834819235900216;5.4634437014838655;211.0129701480286;249.07897556409418;1.6664551702099686;8523.296623810085;14294.670334055721;22203.04560742662;13679.748983616533
F005;F;66153.48984428908;33479.29633212499;9495.734650245071;206992.10414559935;1.9468377500712437;1.3616288135537986;1.1337592665049738;0.1291462449922398;7.607537187669251;832.0672793496439;248.76847014989877;1.9759522179924562;41722.93127788813;60203.40478710352;78362.97150441448;36640.040226526355
F006;F;6217.244281654479;3263.9413364166107;991.6111143240654;24367.43193678423;4.368094626932658;1.658606360837355;0.45581164095143895;0.05156833286934866;3.647786789048688;78.80358478827551;309.2173027693233;1.9048272137391464;3972.436251084956;5663.632566445993;7607.681480119562;3635.2452290346064
F007;F;13300.238115660286;9969.338333864305;1401.6633247519549;65844.42049152358;3.1632459637532317;1.6878740954153686;0.7306525830267351;0.08324476531298829;5.42794671944556;186.5381427045612;352.981001830858;1.3341144286859468;6580.953386311866;9695.79894711217;17696.632546892997;11115.67916058113
F008;F;92058.8153758479;129040.5258238471;1419.0750290780056;884022.1796774588;3.910327226186845;1.8580213894764332;0.9979728574889292;0.11492624027204544;6.839389126848434;1778.9095658544857;496.94610487567167;0.7134101073140167;7950.319937319077;19729.410244575723;157878.87268119826;149928.55274387918
F009;F;1702474.1453551084;1545755.372301319;1507.3891811624637;5886710.13159604;-1.250640955704828;0.3047256101826769;1.0555559636619285;0.12175616893854557;7.111702775166971;25806.336203283514;228.1110377399111;1.1013865297588885;96674.2138603949;1959120.7606220464;2928942.9038906805;2832268.6900302856
F010;F;162025.37549593416;223504.0716765826;1145.4936347377447;1363769.2596314473;2.045623529980725;1.5649027843989878;0.9686808402429737;0.11176607150761662;6.672701300021655;3098.0267621046414;440.20577107764296;0.7249325449891131;11164.956646180151;31458.739440454454;304287.7376105056;293122.7809643255
F011;F;39031.32651537459;22148.73257372801;1808.6832531209664;142905.43130855952;1.5690147647626933;0.8526144549621367;1.1219049812873054;0.12716237409926254;7.5993299162419605;503.6405004307073;283.7449156419083;1.762237472751469;21971.902676086822;36833.78918118696;53496.22854257384;31524.325866487015
F012;F;18413.651790323216;10132.9984943511;3228.279104287168;55015.536775113935;0.03510533991904241;0.7943019409317735;1.3277027439348552;0.15107280724616998;8.47859524248651;235.87028165067608;233.2448852398962;1.8171967360488979;9695.13272537458;16776.733903097665;24865.164233451495;15170.031508076914
F013;F;6035.744143636598;2789.7015525354545;665.5841631706298;15776.172927420634;-0.17114717748998265;0.5857408106666896;0.9174616848704291;0.1043512598670016;6.518666311172368;74.62132963321864;211.4164007122927;2.1635805945445803;3934.438803627754;5493.760604009403;7993.756362849963;4059.3175592222087
F014;F;9078.871026720713;4884.21099088274;1218.7606223513046;36012.74463647666;2.888091170557625;1.4120419136685276;1.001852717393234;0.11385414474987901;6.974932107702957;115.69601886526011;311.2703876044101;1.858820399787819;5728.6610407718235;8018.29421452471;11253.805984503022;5525.1449437311985
F015;F;9106.45442796249;4386.0770052098205;792.3996738869994;30786.700520298502;1.7844962357879117;1.162161220079633;0.8715588039685327;0.09917168697532498;6.2612290095233085;113.43346774678739;271.40755838499376;2.07621854726804;5879.442134334545;8248.197189399267;11469.281433649536;5589.839299314991
F016;F;25212.097093538712;17793.320942186096;4028.5247632048618;93079.80559488107;1.341365469088684;1.3215525074145833;1.1743829132201962;0.13378990905221302;7.796018243540939;346.31054881764095;268.7755423930061;1.416941625200694;12002.029930970291;20436.59975395205;33133.85344702864;21131.82351605835
F017;F;14420.497367755415;6314.9934644065925;2552.358246872609;38084.94252836364;0.47175999196253704;0.7990904777426031;1.3027694663085403;0.14732792086484772;8.443219490716876;176.67153729247693;215.56920323455736;2.283533221219332;9767.98381911535;13477.907809839318;17825.77488236508;8057.79106324973
F018;F;32351.748517063574;16933.400439613008;4799.138257624906;106544.40140445049;1.3801122037280207;1.110488631264875;1.0283060303754947;0.11615742117323392;7.164544065352279;409.7943949911929;259.99477471315896;1.910528758381086;20436.670851931078;29102.456443438183;40256.94329574257;19820.27244381149
F019;F;11086.795267906426;7037.0378571162555;932.078603732171;34830.3262354814;0.07157110907694353;0.8363606499403774;0.7568043328473547;0.08567098449349365;5.6284298231150816;147.36857745642888;236.34839147293366;1.5754917755195565;5479.128425226242;9574.179153699326;15467.529159018133;9988.400733791892
F020;F;13238.246712226006;17509.11655310215;820.6722416160028;118239.50786903498;12.018742527293567;3.3255010777594105;0.9558786470100281;0.10954446853281284;6.663113727515216;246.33851155993952;479.98791224434564;0.7560773653014801;4648.379345898027;7739.111876716677;12653.823070923732;8005.443725025705
F021;F;149358.56834462355;83577.60374485413;14798.620002945387;436963.6776911394;0.2814249908047417;0.8662107666953799;0.8929251485543066;0.1019277787970624;6.355553750691545;1920.7601673201307;227.49517879725545;1.7870644963761544;86533.60086484916;131627.82321905924;200488.45328641572;113954.85242156657
F022;F;49739.49058899048;25114.784453476128;4938.429554319477;154036.90634345717;0.16324688979953095;0.651368129642969;1.1753117661367196;0.1343803044179321;7.763522050343397;625.3230220364261;246.3317372225011;1.980486461316456;29818.683162213165;46837.831153110485;66040.22040635209;36221.537244138926
F023;F;32473.425409856478;20812.819999648364;1426.88985839094;114835.87075095224;0.9913294389385974;1.157005544958376;0.9727654993637421;0.10961782845758417;6.893698775903626;432.859514703593;265.29593748121215;1.560260714809676;16985.451993089933;26705.992203177273;43155.161696563504;26169.70970347357
F024;F;57101.20167826904;33329.32385172799;5074.161640563853;185420.9301814937;1.6342033598298586;1.243345724791983;1.1837393747762914;0.1349366362372933;7.832824171265817;741.9926080612903;249.89592641086998;1.71324212673185;32387.904480169556;50346.56136075144;72252.60534722333;39864.700867053776
F025;F;81576.30242233379;52321.520067536265;7652.509437316941;322330.6566875869;3.29472634821028;1.6842635113453541;1.262659628046001;0.14405010769849377;8.174662235699142;1087.6125599166153;296.36533133848627;1.5591347941924403;45188.41027746093;67426.29470706097;99644.59578160358;54456.18550414265
F026;F;4064.44014812655;2469.0562792235296;240.1551103363244;13807.930882790266;0.5189743314516067;1.0513953571610442;1.161837818924934;0.13272096588442794;7.710663103142746;53.369951436477834;258.721068900068;1.646151277444651;2149.0443925396166;3340.517691732233;5633.76382091632;3484.719428376703
F027;F;36162.12832578206;26772.22173031558;1355.5272181441517;158527.52629381372;0.8286325179320775;1.0339047206311114;0.7926844916836604;0.09095506831383607;5.749698715849073;504.94424230524555;313.9505573329851;1.3507331849427273;14271.386413047563;28674.068611803163;54214.47252338787;39943.08611034031
F028;F;17764.928633781503;9644.20561440777;2337.666123170989;65335.23844850359;4.760160718800647;1.7312018580798838;0.7875304120753962;0.08931984627320676;5.79969903410191;226.8510178382443;288.00945691630426;1.8420313029454638;11213.762709859664;16243.585201259633;21826.0535953272;10612.290885467537
F029;F;77537.28341374305;114902.82162089906;267.41387670684156;632849.9326094263;3.2548118671517825;1.8752696950372691;0.8546899648358353;0.09926845638356889;6.011738791577864;1555.6304146084349;406.81252222027297;0.6748074792241673;6750.124576997657;15774.988777792996;120855.485018478;114105.36044148034
F030;F;164986.19812644014;149011.43291818132;318.5745515651528;717522.8536952724;-0.3764257364626693;0.6777906762252448;0.8911114425966778;0.10327404580020207;6.226766308848557;2494.953413005207;287.58968001370647;1.1072049633737178;21003.671288020763;154331.0498739222;268066.32800438;247062.65671635923
F031;F;69776.24158332877;37244.18771550402;13735.713983160536;215458.6317711335;1.1112524621656465;1.2405293812044298;1.1129267501083084;0.12670484455699946;7.513385535944726;887.6321633656311;242.7341422083895;1.8734800209988818;44858.594377082634;60495.756807040416;79560.93479089417;34702.34041381154
F032;F;41042.92152396422;38131.35695678735;3400.5906224434975;307633.83438875934;7.403563106822666;2.495037612023295;0.7013298446862258;0.08070739514508986;5.186204349831766;628.7128299090283;489.30739083735966;1.0763561750628603;19107.980793520423;28620.138345095005;43397.070674357594;24289.08988083717
F033;F;17521.325632568285;8434.432385419233;3945.5605883633134;50621.61404863888;1.9057989730819296;1.1577085207029414;1.2012806913041303;0.136808604985999;7.922154855094316;218.22979753537447;231.96472076840584;2.077356819275443;10886.25739623176;16606.070759784143;21735.243531574622;10848.986135342862
F034;F;6037.985155982923;2757.2369510081217;703.7500138729774;19009.19999465717;1.0058909040896982;0.8933603162653053;1.2673779252017392;0.14423723348179776;8.221543589323783;74.4920839605134;255.18416164506186;2.1898680683846448;4042.2826716979284;5469.451810934288;7607.603271023838;3565.3205993259094
F035;F;17777.69796162707;7721.613269763758;2468.8298741021363;46919.66432299667;0.10910639765273267;0.6271502941207772;1.2453894681822075;0.14062956732998036;8.20951994859233;217.51685892640106;215.70587472887513;2.3023294926257005;11875.779857743593;16845.877407184096;22506.26530621353;10630.485448469935
F036;F;12091.120415659023;7927.369865971613;890.9964387740629;54575.53261228857;2.4034353836566043;1.3744548006084305;1.0482585883293603;0.12010521935071827;7.137614233930783;162.25674911070715;336.35292776050807;1.5252373258828744;6776.409934732781;9887.242464330291;15710.465997791056;8934.056063058275
F037;F;14015.326880476927;9390.548089873444;1306.2070587591247;58872.82661228834;2.523358698356886;1.4808434670284425;0.6360887965384155;0.07227212522516045;4.851656122460692;189.32858333559832;310.95582914668563;1.4924929563579723;7091.111643957189;11332.21415720283;18309.060983913663;11217.949339956474
F038;F;27113.64487745393;11686.507879801313;4826.179493943908;74571.08540070121;0.19037600118152387;0.7421305352302743;1.0789541423394569;0.1233595265941757;7.308443569534995;331.34414539998954;225.05629399511812;2.320080999073857;18831.774254336313;24147.575343182532;35021.19027183981;16189.4160175035
F039;F;40477.206046911706;25066.206795207785;3255.229162613702;148165.6197378132;2.571214508400578;1.485412186698252;1.2123643426227806;0.13886188438317495;7.912113431813942;534.3041959988691;277.3057386547771;1.614811781360163;23343.806317771745;34816.83921920229;50418.20376786054;27074.397450088796
F040;F;7655.742256078031;4661.386595227554;528.4101849717058;23865.306287935942;0.2996650763116593;0.9799059423750704;1.0137418242843974;0.11634187221537588;6.949709187453005;100.58951831162355;237.25440471841094;1.6423744522533648;4113.467624191686;6553.7576634744655;9738.870534373644;5625.402910181958
F041;F;50080.13208400277;86557.21346061959;1073.4224612224757;432946.3592595202;3.5106932690931743;2.122109888670833;1.1131545160741694;0.12786146297792658;7.428519635778593;1122.259933859305;385.7808215345213;0.5785783770267445;6055.004735159886;10742.839701097502;29500.197222528608;23445.192487368724
F042;F;6040.490384730767;3769.2166992150505;338.57415367583883;21920.801850341017;1.2821524279235863;1.1990257205971688;0.8714761225786207;0.09965017984982659;6.223438078572352;79.90431826433384;274.33813749369796;1.6025850638910506;3436.0810382410887;5276.468048727603;7613.418042172307;4177.337003931218
F043;F;31224.183516085304;19792.0957749101;1982.6696594011014;132009.6637002387;1.5253099213817816;1.2178243940265565;0.8690859181882585;0.09766629095057795;6.340984701357071;414.8801367688193;318.1874763355989;1.5776087520588573;15919.954715506015;26363.98953251237;41536.266028728016;25616.311313222002
F044;F;32716.03946726502;18869.005433132807;1781.8240847586517;116093.48607128617;2.17960047015153;1.3887791139959644;0.5063532023198726;0.05728826588989676;4.003718112943781;423.84509022901204;273.9054639244695;1.7338507629987578;19209.33690553855;27401.29711135718;42267.912396020765;23058.575490482217
F045;F;16223.20361454526;10340.118128860217;1336.709904229975;63055.639110861055;2.1823946072519957;1.4370225552459737;0.9151103084594534;0.10484535151285501;6.447612819082216;215.90136124659634;292.05762644007007;1.5689572800203135;9049.564164383042;13799.178435246164;20094.665690596907;11045.101526213864
F046;F;13866.549647227412;9752.290578934822;816.3490819740675;62883.73037820236;1.5612423409950926;1.2589438979273844;0.6295794811688545;0.07224372419679091;4.754947117190795;190.24985912902864;330.5323360873252;1.4218761771905655;6457.818458279286;11152.712697431834;18743.060528077454;12285.242069798169
F047;F;32369.16820199963;20227.60090082673;4159.4528007585195;140195.97007112452;1.9351210147070637;1.288699131442288;0.6432740748169922;0.07302463852637453;4.902797052592949;428.3585459233318;327.2865019394687;1.6002475212310847;17021.34951474701;27311.799709596853;41980.73251063075;24959.382995883738
F048;F;39499.28033029108;21635.93073888422;4972.317874082459;157387.64387978514;3.8698945349746205;1.4172492571075594;1.200508969074518;0.13666255123085763;7.923075339992358;505.4248089228007;311.39675200198724;1.8256335170875153;23503.936103874876;37044.87147829852;50889.11501348933;27385.178909614457
F049;F;12966.733564269956;10569.675454552686;551.7031155146931;75218.00678552249;4.69394644196949;1.9028011303732788;0.9256312382703438;0.10666851153647985;6.457115394747393;187.73950900644783;400.6509188374364;1.2267863493088413;5551.381753006611;10038.800483764733;16420.935281851827;10869.553528845216
F050;F;40983.06989150072;40033.343980572805;3177.537423179351;337528.51622214465;14.207126297776735;3.0697394715787456;1.0829461550964803;0.1247465814076239;7.257092658025958;642.9505984444772;524.96804115082;1.023723371981836;16572.48947301692;26295.10374277326;51175.19318479872;34602.703711781796
F051;F;49267.592134346094;24681.399726810327;6876.02750362881;143063.68028070932;0.4010645463760607;0.7861241106370334;1.1154841582093935;0.12746371683027224;7.490113148156824;618.4064927911962;231.3424615498248;1.9961425478162351;29492.479202528648;45739.57873460887;64770.213749047725;35277.734546519074
F052;F;15768.766125733384;10528.377117243866;1117.8258888577498;61051.97835467382;0.16626685300062904;0.8763167258070872;1.1040683612232176;0.12599621213102666;7.44786990542203;212.78432152658476;286.91953390488;1.497739485405264;7558.650602461897;13137.201424356945;22329.64504709114;14770.994444629243
F053;F;20035.553087175675;16246.944192131088;2476.3408425879506;103608.04861429651;3.870454038180088;1.8548522609421925;1.088608809351895;0.12546161657026056;7.279479212499987;289.48546882592814;357.9041429419642;1.2331890138995818;8830.823113303533;14865.604908756955;25146.08035989618;16315.257246592646
F054;F;34700.589039928454;19263.84147753073;3981.2139686321025;114701.60613193673;0.9823981269251325;1.1031642083779973;0.9548918243362353;0.10770156532677608;6.789988652176344;445.41131872126533;257.51839100370063;1.8013327757292381;20804.784748959166;30192.455643629804;44000.58908281164;23195.804333852473
F055;F;34714.18179373301;18149.63247627164;5066.619033686244;114510.23866467885;1.3325589550506773;1.0291260078604914;1.2076629647632349;0.13805768892599712;7.911355231581549;439.61334863862936;260.4794395331441;1.9126658261051532;20884.20531378504;32193.16050982637;45025.30744835846;24141.102134573415
F056;F;15312.802310688417;6829.201169245972;1862.3533627049571;39480.73645161344;0.2607477538693703;0.7759770663658314;1.1508105449634087;0.13108565200053082;7.688032632068689;188.16357078968338;209.82136066997984;2.242253805561733;10402.021242864099;14053.169614759441;19339.422216119798;8937.400973255699
F057;F;24523.51685064241;18338.260798442836;2113.9125288663026;98918.45388075581;2.715466078231641;1.628159833379008;0.9008340450690246;0.10342564215040752;6.353562386141776;343.6532667347446;287.84377585186155;1.3372869499557332;11587.733006373674;19007.85671323562;31710.158048738882;20122.42504236521
F058;F;11453.46174900263;5237.827810683647;1861.9620277725674;32565.073985841365;1.462156593338051;1.0875037645465035;1.2758613795071307;0.1445761570975992;8.305452198489537;141.33967972321716;230.40291339001857;2.1866816098155986;7788.122147007957;10595.74295480032;13947.993097651179;6159.8709506432215
F059;F;20868.19867595992;13523.882591518088;1149.0946144230506;79940.48423217735;1.2006280745679714;1.1179206593700808;1.2731072193771447;0.145364640518601;8.210272050351064;279.0721213376063;286.45098567717446;1.5430626918521197;9897.581947057162;17965.14499863145;28370.003081846167;18472.421134789005
F060;F;933910.4631094052;534314.6243095122;104765.73103324392;2717478.093943876;0.13510128761082463;0.8000165967841049;1.1493819417047118;0.13121898918946784;7.658858434796324;12074.91764477049;225.0514805888374;1.7478661833676843;513761.35370585043;854076.8207868475;1250868.491044958;737107.1373391075
F061;F;85049.26899371162;72408.35907670007;5702.852759172607;424067.54359032476;3.9254640717139218;1.817192284922206;0.965131437634731;0.11133227462094528;6.656190834839348;1253.5264423339304;338.2996395359295;1.174578047040417;29618.74338953572;70466.34898134219;109658.63260814414;80039.88921860841
F062;F;34707.1385663142;30300.827391870956;3298.6914679685624;226205.3770020237;7.578106958877541;2.365489414331012;1.1115654272770321;0.12777199431095748;7.413921116979854;517.0549240363042;437.4881013339717;1.1454188401345555;15267.051188861926;23455.20861616217;42753.310735448824;27486.259546586898
F063;F;16766.596296625103;18045.78059864722;1249.4645263449336;105056.7241879493;3.8955419808544933;2.0114586141555137;0.9703706655502561;0.1114673124064779;6.719111744209073;276.44034269911094;380.0339818790391;0.929114493272848;5184.915134179915;9076.495724619666;21572.37450278578;16387.459368605865
F064;F;40105.327253643765;32817.07406662094;1336.3995858089638;190722.50719978282;1.5206569109534547;1.3140948170343247;0.9998654504769036;0.11484178876195894;6.872072843881122;581.5593587157007;327.95019861939636;1.222087233378185;14799.049079049155;27527.594821865332;57815.672262552995;43016.62318350384
F065;F;19717.140833193913;11802.236122816958;1150.803197895798;90838.96503165411;5.0999181826147755;1.6646254309839672;0.8618288839782332;0.09798096151241477;6.212843469337323;257.88776290034406;352.2422468209829;1.670627551254908;12010.62652265792;17363.677185050794;25507.409482043728;13496.782959385808
F066;F;35651.416551722206;21181.49464559357;2667.4524132566175;128806.291667302;1.2076382675992123;0.8876461105872413;1.3648945291138623;0.1547831202769703;8.669451860612192;465.3861668852831;276.772927157185;1.6831397948179658;18789.592316168382;32214.772010262714;49125.2522348715;30335.659918703117
F067;F;24740.793794687488;16222.355331257324;1687.4080059328346;95712.84658130883;1.8319262774554064;1.2911054650053562;1.1443741862732493;0.13090284937085056;7.616038548957042;332.0176640328442;288.2763688495821;1.5251049116780713;12324.765353868275;20636.60367733844;33892.605530507935;21567.84017663966
F068;F;12803.147444658489;7059.482171522355;1562.2893897318731;48364.88868232106;1.8386565642686623;1.247694881371139;0.7948724409934248;0.0901645110475485;5.842228518215875;164.07778805020857;294.7680442127924;1.81360999767176;7526.082973246863;11070.729348301036;16516.348537569254;8990.265564322392
F069;F;7657.618416065241;4695.334680654495;755.7504387730057;30013.971499371382;1.866290705324949;1.3141716031376383;0.40557164450632976;0.04601313153710185;3.274566875321369;100.80612584928988;297.7395594414941;1.630899379253158;4204.719525270676;6448.353056161218;9921.574533664158;5716.8550083934815
F070;F;99761.56895046466;69142.82556520062;3154.968830473556;383184.94180689653;0.34041614816849775;0.861302766724563;0.9873982720839709;0.11407345070654286;6.757570114631011;1362.1873138115304;281.3012116040843;1.4428332677320372;44529.94412983178;85471.94456207319;143682.37900777848;99152.4348779467
F071;F;6373.096272566065;3428.5030690423428;931.6860875893562;29323.412132978945;5.666049145406882;1.8388235348397242;1.1680084987786299;0.13308373613134566;7.765086513250056;81.21479232827876;361.0599903334188;1.8588568084164534;3975.8366363572773;5945.091267477374;7642.759199074406;3666.9225627171286
F072;F;7109.015335047703;3749.3376746773374;570.4272241693832;26541.455068498377;1.394333838703509;1.0768236683564412;0.9421249088914572;0.10774604189289222;6.6073117094787746;90.19684046188705;294.26147227090013;1.8960723071334178;4711.669968891394;6311.081201142255;8879.915253013243;4168.245284121849
F073;F;351243.8851760553;224200.4339679554;25889.059178689226;1101621.8962015123;0.5457507016901237;1.0282792078492213;1.2043844910632153;0.13728907608767063;7.926543664456046;4676.406582199517;235.5701705653172;1.5666512279198264;175890.74617890283;296854.9488789929;466201.31501734105;290310.56883843825
F074;F;38757.094656631365;21285.065251037522;5127.2115008368255;130548.53247904307;1.0525359290796148;0.9542256790314346;1.0896876198747774;0.12430859475832354;7.381814271890246;496.22839323988046;263.0815452269676;1.8208586254976213;23447.98790359537;35113.263921639096;49915.509116796944;26467.521213201573
F075;F;6157.35080628462;2697.3679767674366;833.5600847624557;18041.067793511476;1.2112045431436185;0.9207608107541541;0.5573020582614733;0.06313124297307203;4.347143664883893;75.44057243277953;239.14277439486247;2.28272555295317;4186.440496641536;5794.704766103907;7831.017049380005;3644.576552738469
F076;F;442178.70391684904;378400.63665297645;1693.6522040932773;1615593.8560781158;-1.2144939177791516;0.2943698263822114;1.0159142879384668;0.11710394663875168;6.921614310864107;6531.352867455127;247.35975667895815;1.1685464058094652;44552.839836079824;469060.7644929908;754887.2774501395;710334.4376140597
F077;F;18833.841907458085;10265.86540055192;1202.6494993970198;65290.15064492575;1.0132395940671595;0.8370208507653516;0.7121357970961288;0.08096032603128969;5.328008545224016;240.7224625099368;271.2258339507084;1.8346083035966483;11360.122351278564;17946.38253826164;24266.788530790356;12906.666179511793
F078;F;13883.405105768192;10386.941963674219;1171.5912552382658;59868.09156471668;1.7270928807855634;1.3719480251691822;0.8321169575928384;0.09548485745255662;5.975815621128913;194.5858809729158;307.6692474571146;1.3366210338251618;6127.536636393292;10736.074734447502;18840.687301354315;12713.150664961024
F079;F;26369.14728103127;19417.76699249644;884.712021094749;99417.56171561878;0.264402054350767;0.9478871683553108;0.6632380673396278;0.07611791623829975;4.966906566090249;367.5059935945397;270.5195655266067;1.3579907149581636;10835.536378412806;20733.449017608793;38645.14724816846;27809.610869755656
F080;F;14374.708868365167;8177.157095706979;717.5318045287156;50286.12120935719;0.7461694728304509;0.9843226949771836;0.8428989151263678;0.09559174186653027;6.123348102647453;185.59528883174835;270.94503058719414;1.7579103226366917;8051.028309439861;12654.536986308836;18829.15101376935;10778.12270432949
F081;F;6514.7683825931435;3158.5851679781645;869.2891912987307;24488.712891506926;3.3287208600909635;1.3867725023851825;0.7352401173429725;0.08336923448995716;5.486395746648742;81.2519074313652;301.3924677669006;2.062559037077762;4215.7330798011235;5951.409041229226;8084.497300438588;3868.764220637465
F082;F;65507.1030015205;29512.200903429944;7169.959120556258;195056.6612755952;0.28065554993646114;0.46095923563814334;1.0979873177965689;0.1254249587263218;7.409190535240977;806.3156360970797;241.91104890357173;2.2196617329853967;43749.024152209684;64075.416722978174;85193.89500685017;41444.87085464049
F083;F;6242.230475110322;2940.835758744849;973.4274837163437;20414.905976757927;1.6111580140227941;1.0533555467339308;0.37220503887502315;0.04217146098358494;3.033239176120243;77.4384912852295;263.62737235625656;2.1226042483156253;4116.830574869523;5840.259844580287;7738.264037066239;3621.4334621967164
F084;F;18921.33129053275;10735.056441298711;1491.4828680418118;64259.58970357571;1.4942710993819368;1.1119130703206686;1.0054872810738607;0.11552576990139188;6.897789835723766;244.13993762609957;263.2080204836838;1.7625739924143031;11108.14775316362;16794.3565710568;24454.518572979225;13346.370819815606
F085;F;4516.396351358308;2333.5808830128462;202.1350339904169;18945.428561108485;3.028861559963709;1.3718003291235137;0.2673523117244727;0.030007538527749907;2.254706118042684;57.05121184791405;332.07758341072264;1.935393105178024;2830.4201653341675;4087.1648003313476;5642.614097166281;2812.1939318321133
F086;F;167998.73232168893;148543.62887987657;9132.924075476312;764057.8608186953;2.444290763160984;1.628818446422043;0.9701426584910433;0.11099213932252022;6.752193735546398;2516.664452716907;303.5994170751861;1.1309723182913836;60617.006551166334;110359.28163970707;232647.28360737313;172030.2770562068
F087;F;6497.886494691589;3433.4651117379403;466.2770344592018;21763.677053694315;1.7186937219216674;1.057558152028792;0.5954752736164589;0.06749746578700838;4.599186718352205;82.47678214732584;263.8764084517568;1.8925156607758598;4041.303780633858;6033.522584484622;8261.583890639624;4220.280110005766
F088;F;4134.366152506658;1711.980691469159;628.9390367171081;10850.65607728906;0.19859733522648337;0.4478014250259333;1.2330337223524679;0.14024558152543903;8.077683813374314;50.21849159528073;216.06893661275856;2.4149607370622252;2923.780878432255;4054.548581369402;5176.0640683085585;2252.2831898763034
F089;F;34396.094832585724;21555.288192940574;3620.143095658802;127623.70227405732;3.4466998530668045;1.67193504376576;0.6479428499476001;0.07350959971458954;4.936234973467242;455.54542679149887;280.1558193064028;1.5957149134220603;19618.24654789254;29954.757272182935;42077.316387213956;22459.069839321415
F090;F;57806.97755932401;43647.509129241036;3274.1102041316376;227827.0130112838;2.1400982428260704;1.5542608177710298;1.0099895127112004;0.11546572019534192;6.964652833034804;812.8960346750051;280.26586831902654;1.324404959471033;27650.021956682187;44937.57262022765;73082.74787549034;45432.72591880815
F091;F;77754.93748295025;36266.443737680434;15138.809678013984;222563.66824249364;0.8925625232605525;0.8908788232005391;1.252319700951299;0.14286855428016584;8.130048171947417;962.8545174154219;231.14984062173636;2.1439912345793015;50436.37376006719;72192.01899926821;98860.95727634475;48424.58351627756
F092;F;43672.86476559392;29959.426696780087;1496.2961319732326;162292.68333684924;1.4867804867363112;1.0967885529148143;1.0866564533746768;0.1232814702464635;7.418888810932639;594.3570033743606;273.05589471556686;1.4577336611814302;18511.294002369366;41064.65560446426;59738.47079444934;41227.176792079976
F093;F;7452.941706300601;5129.3043712990575;920.3709945111823;30597.578271476475;3.121951278680238;1.5888122581235868;0.971393305058879;0.1118504599004121;6.704151010238867;101.5348852527668;301.3503998680365;1.4530121760766275;3833.756337132267;6214.473807397957;9665.574166908309;5831.817829776042
F094;F;20911.35608953794;11162.348779042255;2615.6640879976835;66856.4197265732;2.7111883915163464;1.4117984681183573;0.6720851743318251;0.07615889174768226;5.097025414145802;266.0189865973519;251.32198487684457;1.8733831475325182;13062.716641247442;18893.47133907242;25807.978715846584;12745.262074599143
F095;F;36766.848992618034;27525.09595612542;2308.0710828744827;154462.39607023174;0.8547094954106171;1.1318623433485508;1.1276846994720018;0.12965146015267734;7.487736651367037;515.4333595539232;299.6748138380289;1.3357573412722639;14555.585618682791;28443.600494469465;52503.608555264786;37948.022936582
F096;F;38291.883952095974;22065.916000359946;6540.338954072622;109826.87368358509;0.42358204993544035;1.0649488025756286;1.123089949004971;0.1279354296675611;7.55648686040298;495.9753672602421;221.43614569059451;1.7353407831096312;21677.902150873924;32598.627551993857;48539.96280547659;26862.06065460267
F097;F;49376.405484782495;27573.02948220568;6259.101606216393;158785.82492236965;0.9134547580812278;1.0263716531922324;0.7549764504417458;0.08587380582851345;5.585934849755021;634.6721493866602;250.18558806435485;1.790750106608622;29881.688396824306;43714.32808873399;63182.60075640181;33300.9123595775
