name;class;SG_average_delta;SG_std_delta;SG_min_delta;SG_peak_delta;SG_kurtosis_delta;SG_skewness_delta;SG_centroid_delta;SG_sbe_delta;SG_sbw_delta;SG_rms_delta;SG_crest_factor_delta;SG_var_coef_delta;SG_Q1_delta;SG_Q2_delta;SG_Q3_delta;SG_interquatile_range_delta;SG_average_theta;SG_std_theta;SG_min_theta;SG_peak_theta;SG_kurtosis_theta;SG_skewness_theta;SG_centroid_theta;SG_sbe_theta;SG_sbw_theta;SG_rms_theta;SG_crest_factor_theta;SG_var_coef_theta;SG_Q1_theta;SG_Q2_theta;SG_Q3_theta;SG_interquatile_range_theta;SG_average_alpha;SG_std_alpha;SG_min_alpha;SG_peak_alpha;SG_kurtosis_alpha;SG_skewness_alpha;SG_centroid_alpha;SG_sbe_alpha;SG_sbw_alpha;SG_rms_alpha;SG_crest_factor_alpha;SG_var_coef_alpha;SG_Q1_alpha;SG_Q2_alpha;SG_Q3_alpha;SG_interquatile_range_alpha;SG_average_beta;SG_std_beta;SG_min_beta;SG_peak_beta;SG_kurtosis_beta;SG_skewness_beta;SG_centroid_beta;SG_sbe_beta;SG_sbw_beta;SG_rms_beta;SG_crest_factor_beta;SG_var_coef_beta;SG_Q1_beta;SG_Q2_beta;SG_Q3_beta;SG_interquatile_range_beta;SG_average_gamma;SG_std_gamma;SG_min_gamma;SG_peak_gamma;SG_kurtosis_gamma;SG_skewness_gamma;SG_centroid_gamma;SG_sbe_gamma;SG_sbw_gamma;SG_rms_gamma;SG_crest_factor_gamma;SG_var_coef_gamma;SG_Q1_gamma;SG_Q2_gamma;SG_Q3_gamma;SG_interquatile_range_gamma;SG_average_entire;SG_std_entire;SG_min_entire;SG_peak_entire;SG_kurtosis_entire;SG_skewness_entire;SG_centroid_entire;SG_sbe_entire;SG_sbw_entire;SG_rms_entire;SG_crest_factor_entire;SG_var_coef_entire;SG_Q1_entire;SG_Q2_entire;SG_Q3_entire;SG_interquatile_range_entire
Z011;Z;22705.01814342174;15656.799807124607;800.6683692027217;87364.53868526281;1.3238463170494414;1.2494689313073384;0.13371502305980468;0.09858604315220897;0.1473647213317536;437.7217262089429;199.58922176862671;1.4501697935161597;11331.441573907185;20114.140027926653;28873.66291761348;17542.221343706296;21140.371297916154;14741.635016853015;1840.5779963295886;94066.21550921217;3.2940225980551476;1.6327363495853346;0.86954707939528;0.18358457534498074;2.829600937208703;289.23400564794713;325.2252974144011;1.4340587915619902;10409.378540812595;17611.87722575527;27033.648286656986;16624.26974584439;12046.544127668049;6838.296496655478;2854.449144592774;53451.46218192248;6.14000937435822;2.0989075008393354;0.9166640011183341;0.10461309581021917;6.487364217604952;155.45558478488041;343.83751639343586;1.7616293960871479;7524.180420489172;10223.756607159195;14434.917665272209;6910.737244783037;4078.4388657794098;3443.7048840899947;77.08104898511391;33687.51670129427;11.639512002736456;2.522194597834349;4.0298758174059754;0.23021355531108792;46.486543009711895;23.496348935605436;1433.7341002901749;1.1843171825268484;1681.1272698401676;3114.9726015757706;5561.357068303347;3880.229798463179;647.6689870632308;577.430984526663;10.984144169931854;5270.191715285676;2.9645084751549815;1.6104058050146013;2.373951331136648;0.0590562653760624;87.3317802779913;3.0051366577833347;1753.7278052350216;1.121638783540762;234.14186534484526;451.84887428320064;867.1738894087684;633.0320240639232;4794.509027586508;8528.57674218702;10.984144169931854;94066.21550921217;18.490652309883536;3.714935823500621;9.721849849971637;0.8951713603031196;95.84786886152047;23.679950890538457;3972.3990959287503;0.562169887487819;450.9643150111491;1391.418240446809;5518.484442100193;5067.520127089044
Z012;Z;24165.016626997534;15627.134496530447;1386.550991177728;90780.760784783;2.0447752324105197;1.287454147364297;0.13590224058370975;0.10019864520888686;0.14923980392401856;456.73117424849363;198.76191051367107;1.5463498207149031;11563.189412990232;22024.467412319165;30822.554871836946;19259.365458846714;21780.09530934432;13691.612181808528;1810.8182981116984;87429.5381749984;2.0311660294016596;1.2684026866455502;0.8539711026033877;0.18061945300534926;2.793774760290664;288.71137213599906;302.826790396792;1.5907619219804239;10929.682196120586;18767.069887934023;28784.541599971646;17854.85940385106;13725.073960025034;9475.407022352307;2033.0481164529567;56924.244588250855;1.7291000083152177;1.395920209532444;0.9964728057172374;0.11382022511417164;6.902936776632874;187.17069939298548;304.13010568888313;1.4484943947682505;6847.133221561578;10647.410264547736;18112.824779602226;11265.69155804065;4304.038250205061;3952.6900435465386;70.25406947317052;31654.808763834288;4.738620757379618;1.9850081871780707;4.050113090850279;0.23200333388173866;46.37525332052116;25.72283966670278;1230.6109735158911;1.0888883779875833;1645.7447674223563;2931.7920441099595;5654.935572361947;4009.190804939591;523.0142156653868;434.8385048789664;6.396488206892519;4201.445036491592;4.88734180959886;1.7501634673139665;1.8177254776238345;0.045541521841882704;68.3289655473596;2.3556525927523624;1783.558853040631;1.2027780654129592;207.98207831488108;407.4180323834072;719.3266652069863;511.3445868921052;5018.167365524728;9008.51801997605;6.396488206892519;90780.760784783;14.083598264145284;3.2869750182968627;9.256239947768933;0.8947224786304034;82.46722846025321;24.957981280970873;3637.3438926327935;0.5570469365102151;409.5061757230644;1144.3931295736693;5391.008308148295;4981.502132425231
Z013;Z;13736.726186232116;8994.011877359706;294.96166145006157;46845.35428059102;0.372986493001207;0.8468553941203167;0.1213905124158229;0.08949936978990455;0.13649288505919024;260.58928374439864;179.76700195599642;1.5273191067059928;6471.996805015387;11842.324476675767;19110.975224824844;12638.978419809457;12158.448064672273;7600.6791193185045;320.8997819270092;47281.71958936835;1.5645368414971523;1.0958006875702744;0.7484800539817242;0.15843271892572117;2.577121256861633;160.9160577266272;293.8284734124736;1.5996528565150674;6354.690371919995;10732.641145250214;16630.712793390652;10276.022421470658;9352.487319839312;4090.582767309223;1253.0931918243828;22724.201154213544;-0.28484397468164646;0.49774736727599483;1.0687114165741889;0.12186917170011473;7.282572364806379;114.55855830140317;198.3631907659509;2.2863459442947196;6205.318921765701;8854.736822343144;12125.823958398105;5920.505036632404;3223.9874199112387;2570.0876187821814;75.46109615969063;20236.712090447538;2.9988096733593874;1.499753348516672;4.793156452153446;0.27306964548538953;49.96882821720552;18.148905739414204;1115.0375885472379;1.25442704612495;1298.4342914966444;2457.948673094019;4559.050666436023;3260.616374939378;367.5675392968709;337.19346425109666;0.9848323994014475;2677.5972980836914;3.4020777691882387;1.6170657255300518;2.012787827893233;0.05029133697522629;75.10039966646616;1.7275273731486853;1549.959404234132;1.0900790740806166;110.62928584272052;264.9251622449233;533.7185463831951;423.0892605404746;3234.1651676924457;5143.120020391904;0.9848323994014475;47281.71958936835;10.112701957073563;2.780697103389635;10.177969754432668;0.9060817574996165;87.85842102843921;14.70453895815685;3215.4506662135373;0.6288333064111545;267.5019987263563;863.606940826493;4185.329698922575;3917.8277001962183
Z014;Z;30884.666676069566;25522.26113534897;1860.354508162364;121051.33584068374;0.49892706195820846;1.1521590592648976;0.16130554977713746;0.11892811687963593;0.16983874090834894;635.8810403838236;190.3678961203436;1.2101069929612753;11605.546134187614;20748.876412632846;44297.99268266698;32692.44654847937;26632.782193069408;22275.42130317841;1768.823044272836;124238.08520830225;1.2917964117451728;1.3564599177979324;0.9615191362783119;0.20511062442136946;2.9416167034021847;389.64872793460245;318.84637700948434;1.1956129507310043;10412.576285091036;17214.80904457206;36922.03160203066;26509.455316939628;12480.604613259124;9283.726890813074;1555.958005292607;62743.01348065203;4.063027574245333;1.8026880790612225;0.8332964436814055;0.09611855745390212;5.94434918222324;174.5642565344046;359.4264640784931;1.3443528401949862;6090.439635484704;9387.88317373893;16080.213793437575;9989.77415795287;3697.8404668979206;2354.81907472115;142.83593721609662;23624.475501338027;3.814121034469874;1.5377500734037335;3.57030567012066;0.18511139207706198;50.611214177343456;19.297484002976837;1224.2256813216534;1.5703289083199763;2077.7035929615145;3100.649981826916;4710.734309312067;2633.0307163505527;547.9714847622816;745.0902944384316;1.6816699407655065;8395.331327091153;20.858995876879582;3.8338664780536367;1.6752461516400103;0.04431174753707933;59.65991977780057;3.2032285031973937;2620.896797937179;0.7354430581803287;119.27899700443841;312.8679264916254;685.5860290892714;566.3070320848329;5307.170925155633;11603.48938020632;1.6816699407655065;124238.08520830225;24.493022590785237;4.50295049102391;8.5994849365646;0.8787658154256583;83.67140891671946;30.882119162442862;4022.977974885667;0.4573771519288681;322.0856576397572;1491.0897742630798;4655.39972685941;4333.314069219653
Z015;Z;11789.799887046853;11845.661446646367;364.6109245475286;70764.96102533877;8.66155306686071;2.6472446929883775;0.14760004639114113;0.10882325867211601;0.15899334566842238;265.24978792878545;266.7861172591694;0.9952842177829311;4383.0583916172445;8490.048618230583;15512.185638760264;11129.12724714302;10338.542059282921;10537.306449511225;200.07437531483467;73155.1254820807;9.731704865343664;2.7437230277237545;0.8971667797713011;0.19085545939519902;2.848540477787298;165.6679781450813;441.5767386140016;0.9811370779448554;3557.0582182289827;7098.104764645748;13966.803601563266;10409.745383334284;4710.610374975084;3839.3204306893354;341.4210336502892;32078.38415803389;11.462068380497858;2.785608054935565;0.7557849482983928;0.08696058902622658;5.51450374320581;68.19943294630761;470.36144982743065;1.226938584578967;2394.3302871844376;3707.169785562164;5771.804616649633;3377.4743294651958;1644.5918249601566;1147.7175849615312;131.1249659048077;13065.375169901065;9.237817929260782;2.4815717712216667;3.7916801567125455;0.19734074902035512;51.97712916622607;8.82776477020807;1480.0320930609837;1.4329237841339508;926.8479684930944;1365.877477858794;1985.9048051446528;1059.0568366515583;432.845454702905;406.447692530658;6.813300526349353;3374.933778107227;4.624998990944102;1.9061622517982313;3.3449363825524885;0.08390106023874458;115.87014053740289;2.0564042165373775;1641.1820939513639;1.0649475016277914;138.7949935734759;308.62395567098224;576.3861236571611;437.5911300836852;2222.0480552860954;4895.817362172812;6.813300526349353;73155.1254820807;65.12449872235666;6.734324212750218;10.286789072370471;0.8819362535933718;123.81157569078654;13.012731337871047;5621.811715206692;0.4538666152979058;311.6156161070306;845.6658834142754;1931.4824203465078;1619.8668042394772
Z016;Z;34731.65865441545;25185.391584529716;3696.268112955831;119518.5501935307;0.9216010214969366;1.2432305924989364;0.14932742519753928;0.11009682866934523;0.16039464073928117;680.900289743312;175.53017966637552;1.3790398508534443;16304.58442877933;27380.644033979388;44459.718391305985;28155.133962526656;29375.91062865436;22618.174066371997;2547.3122043049634;118845.27554279655;1.5469374998352876;1.4466824853140725;0.8759254004153123;0.18623899489912737;2.8133750445203356;416.069821233146;285.63781720712984;1.298774628864916;13475.724828013575;21114.93793905965;37036.88069166738;23561.155863653803;13400.324683352508;10172.242383232016;1242.7737405880212;68276.94201757216;6.164540180897738;2.222749044240226;0.7395234855286626;0.08495610678755182;5.428073250106408;188.80614474244456;361.62457588819757;1.3173422514431705;7008.500170817326;10610.30635363547;16408.785612696924;9400.285441879598;4974.344101049706;3130.186031512836;333.01812517898196;28552.51012151921;5.608161700674399;1.9364989383418023;4.06609655621774;0.20498801119474247;56.35433532085822;25.870679771458693;1103.662925510724;1.589152865347616;2843.9601790092847;4271.304203861174;6186.4566915618325;3342.4965125525478;1234.4545477306583;1492.6255191752891;2.5480269846945935;18809.362848090124;18.837061266655866;3.294010429513141;3.1580673474362384;0.0821757514109013;105.89640557049226;6.708346056359675;2803.8748582831968;0.8270356709516287;311.5526556406909;711.1194600618835;1571.045869995441;1259.4932143547503;6470.347933337676;12210.836884315662;2.5480269846945935;119518.5501935307;22.699496860140723;4.288778204854523;10.406597927886844;0.8819528656043086;119.25938781649172;33.44668071754088;3573.405421090112;0.5298857068223213;732.8970035805839;2632.997505929188;6180.548856365575;5447.651852784991
Z017;Z;12671.516937660086;8422.114569055664;1464.6874371721465;60177.94269786575;7.087824533050478;2.2968875934422472;0.13129917921149892;0.09680487840027568;0.14527468585968584;241.47915061197023;249.2055423640483;1.5045529045897186;7478.022046489358;11056.374545046921;15363.600314391082;7885.578267901724;11240.644172298591;7390.326947411872;1432.878472102207;51139.783803932914;6.290972778887097;2.199373589472633;0.8115181109987457;0.17174726555525868;2.7093679519346607;150.9704183903293;338.74042576813025;1.5209941660612347;7009.3526724992225;9380.635701795754;13170.833245637587;6161.480573138364;7198.741695409574;4398.326826019675;1054.8602529252926;31654.81218654632;7.693843065882264;2.228736526714661;0.9654649616184952;0.10999051145770751;6.763275196887966;94.67374766502662;334.3568092238933;1.6367000407571288;4283.966424579945;6269.867502531469;8844.672609370733;4560.706184790788;2369.332132515047;1848.069805475378;50.74587010149928;16013.936150353486;6.257838545870129;2.0328569740711373;4.193281279974117;0.23530867151761917;48.88968610043183;13.22681331934238;1210.7176357388612;1.2820577044737684;1079.9273656060782;1843.1596449965004;3156.1481168796986;2076.2207512736204;388.29846893635386;301.1668557274272;2.585479324173132;2740.131512759504;3.6960879903441466;1.601482002757436;2.5374671806367513;0.06229505996162928;94.10432918387336;1.7018964929950164;1610.0459246715939;1.2893134206235017;158.58894722778209;324.2289722204341;531.914893831963;373.3259466041809;2716.3801293078363;4652.325250610378;2.585479324173132;60177.94269786575;24.255596159861472;3.9660634665909846;10.02669966160046;0.8923344003887277;102.33041630284973;13.038888056417631;4615.266458112329;0.5838758003756189;324.2971595703157;790.2998751985675;3094.457848052188;2770.1606884818725
Z018;Z;45348.35765205368;46672.63126311973;1685.7048390342832;228183.6271201382;4.279254949128178;2.098819230300535;0.1478606525701733;0.10901539962549497;0.15920539539438863;1032.8127999733763;220.93415876141378;0.9716263348513526;18052.451843459276;28101.549396954997;55618.175966004106;37565.72412254483;40308.30989031901;42084.40940804579;1433.6101488096651;228394.47501292927;4.730103409354538;2.1589347102412524;0.9104397711512261;0.19379870577175878;2.8686185648072238;653.9800027598889;349.23770459199363;0.9577967341657118;14166.725509404963;25911.699390562804;49054.5876902311;34887.86218082614;16835.584609653073;15615.165460325652;953.5783850135713;108987.89959286367;9.371040734641486;2.702005258897999;0.7025518520781372;0.08094396706633745;5.186296664146416;257.6952443878579;422.9332980193676;1.0781560177782432;7323.593202752998;11936.130964792763;20276.821926666937;12953.228723913939;6360.598875036246;4089.807304364746;548.5984548334081;62748.908551029584;16.78915160558904;2.497843170241185;3.8055389920079277;0.19877769413433047;51.67333467351494;33.28659374163868;1885.1105354326496;1.5552319221123336;3540.55785958777;5447.89986263593;8373.829777521034;4833.2719179332635;1776.8066176954646;1151.3699630645096;14.161501191650597;10877.838869186202;2.4418471889439477;1.2489744578086999;3.7759384464715047;0.08969861674818527;137.11972419939127;7.332712756190749;1483.4672011395003;1.54321084854974;893.695785532124;1544.3801558671248;2389.0092148767308;1495.313429344607;8549.220243171643;19067.600866701494;14.161501191650597;228394.47501292927;48.11874282983933;6.139506470878499;10.658931826967514;0.883733359060279;141.07885956937628;50.57588626685198;4515.876870804766;0.44836370883457527;1494.5857224707238;3096.862736353076;7388.630623869087;5894.044901398363
Z019;Z;13235.791906250088;8003.520725237271;888.1050993316936;54882.05446620287;2.2814093998638025;1.292084379792084;0.12853703815157336;0.09476839400611362;0.14286060122141034;245.48442387235875;223.56634119783973;1.6537461900378476;7060.73952449619;11897.172404250163;16655.01256857618;9594.273044079991;12214.038781376003;7110.909476398702;557.2220985819193;54996.67149936233;2.725077986578034;1.3221156502319762;0.8252810115759754;0.17490526412595023;2.7312882197469928;158.6100587838531;346.74138526302045;1.7176479073337556;6633.853336180146;10953.449200697301;15741.882469167358;9108.029132987213;7370.540411026855;3758.138091376093;600.0143810308766;33627.46936125917;5.685110235596813;1.6525216276508088;0.9238273146421899;0.1055462767407727;6.517375718994243;92.84779931064712;362.1784211465206;1.961221283470196;4875.035222903952;6655.862007271141;9137.955390850451;4262.9201679464995;2756.076665655831;2146.584553486322;69.28696894281526;18331.139126191945;2.3016059082545812;1.4285633335528607;4.520503035614997;0.25653595158909137;49.20008612868831;15.377308370301316;1192.09023352848;1.2839357579367734;1163.5256943248712;2042.1393955859498;3775.844494505368;2612.3188001804965;348.08154221905346;288.1178807539729;2.252639607080698;2940.4971306175767;3.822962650827635;1.65010008564497;2.110461291606328;0.052337609145817324;79.08435558876693;1.564926362911583;1879.0003161213997;1.2081219718407004;134.5830221138185;269.3265869680482;485.49881629962624;350.9157941858077;2919.7263005995324;4759.976754513831;2.252639607080698;54996.67149936233;13.532151281221086;3.1061004047474094;9.890852997574543;0.8989265092273382;91.48288970584402;13.515239886101368;4069.233839934955;0.613390873774917;272.80534886190236;782.6268242725708;3717.6665218500953;3444.8611729881927
Z020;Z;8614.257266230923;7799.998011942445;609.7537191196634;44449.12712371841;4.832384464746247;2.033123011747408;0.1206771330544838;0.08897340608820878;0.1358475658046732;184.4355520370018;241.00086253869833;1.104392238695674;3217.1588350644956;6340.211969185279;10614.500201502398;7397.341366437902;7614.736133732454;6889.571612307178;645.0867928132545;46735.78583204019;5.38957134252292;2.079633917240616;0.7407442912038471;0.15729946049720694;2.5492864492509835;115.2428185512759;405.5418499786662;1.1052553862898935;2819.5925470229126;5558.7508569279935;9757.61537871751;6938.022831694598;4111.570821614158;2841.070813697944;447.4896161521864;23527.78889752347;9.60308050189948;2.4060314135507075;0.7409929035864202;0.08493372070647887;5.451533599532494;56.086360619638036;419.49216596673716;1.447190545828926;2121.478194477479;3466.2801887077594;5393.187886200496;3271.709691723017;1781.3979149385339;908.6719780349852;137.2200701849907;7237.618954061449;2.951513621195451;1.2802076975896097;4.618522690585551;0.23919201127809162;57.69841733605195;8.80262517321925;822.2114212111277;1.9604411250700498;1116.794050558883;1652.2747982444098;2255.788578975821;1138.994528416938;625.4756235822496;495.4400754005826;3.2929454493304697;3955.636489628604;2.1533648557429457;1.4571127847583825;5.559498511298418;0.13566632544650922;176.96695532233937;2.7634773914207598;1431.3981731527506;1.2624647351680789;261.8151037404985;492.4663041580119;819.3512397964305;557.536136055932;2017.9204615504023;3354.673955052857;3.2929454493304697;46735.78583204019;41.78176248665739;5.417788075629055;13.12237391324494;0.8962205096278484;167.82610156707835;9.475075237267573;4932.497596242611;0.6015250628189909;486.69659343162516;1088.3697474656828;2093.490780212591;1606.7941867809657
Z021;Z;12970.746930733645;9008.865177663887;404.6613023432518;47670.81114315336;0.8433134397835098;1.1485984343110174;0.14705570585655223;0.10842192471423698;0.15854969393506846;250.64145803570153;190.19523552389765;1.4397758957357516;5870.235154528731;10942.68895180511;17516.494527635125;11646.259373106393;10655.439170027597;7402.804251216581;606.7962636841137;42938.275319334934;1.4264645400984453;1.213710447388147;0.8350930992754793;0.1781367302375576;2.72563042415681;145.6073420935055;294.89086677896375;1.4393787554596593;4707.985635076288;8752.769610148676;14701.325669673417;9993.340034597128;5593.385586204707;4538.354546031035;383.82517113508544;26924.772721721376;3.7756325482374526;1.928083480424376;0.813345995741574;0.09350974684244856;5.854964570181572;80.83523708345233;333.0821272154481;1.2324699468657283;2701.926365029535;4295.662089023247;6438.215966776048;3736.2896017465127;1914.305245673179;1012.0088386339382;112.04978665310296;12317.985427800548;8.366421958092658;1.8255475249502848;4.043672654858266;0.20802075503844472;54.60500381619024;9.531483908025887;1292.3470832729745;1.8915894531684199;1209.3000994925974;1752.2131758114988;2441.7251340171224;1232.425034524525;485.70617177569636;446.3461639145416;3.3186909111084524;3979.5988010354536;2.6793850493704943;1.4887871188975308;3.3892091201468606;0.0852599440637649;116.50316535167433;2.2845848847754713;1741.9351881191178;1.0881826955024323;141.30804831317442;344.3867227915172;690.3005762491532;548.9925279359788;2460.537424247948;4428.117531611707;3.3186909111084524;47670.81114315336;19.29140080371333;3.9561957538272057;10.585954664535597;0.8844037129164176;125.03739141004576;12.260826310318464;3888.0585970812235;0.5556621762368587;347.4165747279185;1069.8441703129763;2360.1149441972766;2012.698369469358
Z022;Z;12815.319850475753;8375.70642389728;705.5519319889567;52885.23565846351;3.724739454495115;1.5959802759523047;0.14148254716310468;0.10431291997510166;0.15395019978672786;242.97944941623692;217.65312163444838;1.530058385751382;6773.058828520951;11482.038020640084;16253.748368447776;9480.689539926825;10983.53545435469;7878.28181432282;671.5196514535533;56629.128742658024;4.510506691571826;1.8330118061765548;0.8412574552576901;0.1788054716170442;2.7510406738135957;151.6929549193394;373.3141646081703;1.394153663605493;5428.962216380578;9181.410046709472;13578.740407708006;8149.778191327428;5672.342090595429;3353.9522642197135;397.416650538002;27473.44739231123;8.537685443498887;2.118297931330784;0.8050436128859702;0.09234237981905942;5.823630508570526;73.9531989857596;371.4977549193174;1.6912411518519574;3469.2407511868505;5163.28640135637;7064.434892445219;3595.1941412583683;2172.288277896006;1329.673167165436;45.902792810445824;8854.681740445874;0.6532856075110565;0.9577118235033206;4.390704351310336;0.22986320803580013;55.27730022535294;11.211160511335615;789.8095590989798;1.6337009210517768;1159.2145743095239;1854.9324575577004;2943.055767575821;1783.841193266297;441.7532236303057;508.03285106413773;0.3330550046389478;4484.269913323441;13.145754584237366;3.042113521218797;3.002091859632462;0.07551055715048674;105.24952959236047;2.3316362040692993;1923.2288062336856;0.8695367291800103;115.93380666387114;279.9018393735499;601.4800516500057;485.54624498613464;2545.625957877959;4438.065740558392;0.3330550046389478;56629.128742658024;24.72470349602999;4.1569497803503594;10.525953645350764;0.8909876801315036;116.19790696836358;12.383045280104374;4573.118119308105;0.5735890603453909;284.8070723086869;931.5267390807569;2827.4163483963407;2542.6092760876536
Z023;Z;31310.944064926727;25013.097219211075;1457.3834532303767;142609.82049953585;1.863462569758858;1.4966776432240187;0.12188296992454231;0.08986245118565413;0.13693733125343488;636.0358675972577;224.21663268499407;1.2517819680834508;14227.453556266752;22106.751932590916;41175.61021522613;26948.15665895938;28232.57052091634;22745.228845361067;1643.7485207340894;116577.8928098041;1.4410929401728385;1.453544326223612;0.7645121484819377;0.16205503002531838;2.6068176591662326;406.87162356975927;286.52254435192015;1.241252427612942;12415.898534312259;18538.479134164605;37976.85924311777;25560.96070880551;14038.33804866188;12590.76242890529;1082.0800426462824;89603.5967254823;8.457697511284186;2.785702012108241;0.7032769138270013;0.08058009780923171;5.22505915848755;211.62744512510994;423.4025349240995;1.1149712440315223;7253.711203182002;10679.63745499817;14829.255475772585;7575.544272590583;6445.4429660339065;4499.117834462769;233.20370178299837;50290.22675677734;10.992727624756153;2.395817587257877;4.63209663744721;0.24047958870717098;57.46062907082165;34.60010324102247;1453.4704248267212;1.432601501712734;3287.3313836717953;5403.033777525209;8521.998362503753;5234.666978831958;2115.663652089125;1374.0928567785427;20.99100131935728;16342.28010982338;4.39172576947322;1.5225312335193224;5.429522813298321;0.127511107509396;183.67531561934484;8.737069211546363;1870.4533195440924;1.539680263711682;1133.9056265197162;1852.8131381194053;2769.552573155786;1635.6469466360697;7213.588506663197;11940.335700758587;20.99100131935728;142609.82049953585;23.851531473798595;4.363323227647218;12.928565794912862;0.8902293709029425;174.67952470997645;33.7637191108387;4223.759237878383;0.6041361555860534;1764.0189216497495;3276.494024526699;7621.067006122915;5857.0480844731655
Z024;Z;9727.185910196189;6085.557843669839;303.8204464146445;41559.72814677778;1.8924655529806227;1.1916514352581316;0.07664805906622625;0.05651144266158031;0.09254206880588461;182.1036879051537;228.22013450064568;1.5984049712573762;5003.439444677279;8079.060175193805;13546.703254433956;8543.263809756678;8336.560032747211;5146.257156077017;1054.326379391955;32029.991853541356;1.9353625177085343;1.4079199822522557;0.45750356368195755;0.09686481550467543;1.8069899836462229;109.94743184943506;291.320964162256;1.619926828355806;4825.681996611825;6627.593699821181;10845.130890069686;6019.448893457861;6041.025320907019;2706.0066020504805;981.6170648470516;18944.199342833454;0.33091334794560856;0.7912393631081345;0.6162680275145249;0.07019235762354342;4.709924323873872;74.28624149082927;255.01625822827688;2.2324503260004698;3918.544452504703;5560.434096036093;7517.006429433107;3598.461976928404;3502.9999265200913;1564.3071564383245;233.3173467541304;12049.72367915842;0.6074751898779507;0.7067530725066592;5.257168516253163;0.26456516377323747;63.37855987678974;16.88723061187057;713.540541732656;2.2393299884249447;2351.302632640569;3328.965727209092;4439.083512728814;2087.780880088245;1966.0403992098607;1207.8703955228584;13.240426400369412;13478.439977488877;8.670387023727532;2.1106612121398016;10.110779135763964;0.23986170169222254;260.87295560185953;7.99143849161313;1686.609987880687;1.627691519303119;1157.6626775291893;1757.0064288112828;2441.821994648412;1284.1593171192226;3484.187093072261;3116.0354571515963;13.240426400369412;41559.72814677778;14.000832872537522;3.020241111471354;17.789923939408716;0.8704004386116644;223.81484519396318;11.313283058249347;3673.5338391868067;1.1181474476086983;1611.1676853214249;2611.0738909541997;4285.973630857437;2674.8059455360117
Z025;Z;39851.166860504156;28425.393326537982;1686.5772391712774;125519.8160105726;-0.1006564725317225;0.8263546402613016;0.14737305227718597;0.10865589938067972;0.1588084601400197;776.8888554231157;161.56727585210493;1.4019565675912409;16652.12953852106;32287.855343084117;58202.88400815153;41550.75446963047;35431.60943186489;26364.770351304214;1156.4818308636911;141677.53717923927;0.9660986092349453;1.0902994032509135;0.9112930669145323;0.19321157660453755;2.8863859023651104;495.63587412947;285.8500455159351;1.3438997935406691;14197.74342875403;29616.0625708823;50480.568696684924;36282.82526793089;12393.347268155467;8287.845374663168;1414.695507051402;54433.66535017426;4.140923749187364;1.7915513608661233;0.5873378307669709;0.06758197562807756;4.467805204516334;167.31824510951182;325.33012352924675;1.4953641999696639;6939.589698497995;10135.457485644876;15756.859204897173;8817.269506399178;6285.9162612728915;3501.3763752343957;224.34237091455216;21758.909364643398;1.0158075985552735;1.0639195310238776;4.654382516870073;0.22280463037590628;64.38085235477351;31.672484666050682;686.9972341628911;1.7952700845684115;3634.3962440303912;5602.247576581209;8023.438251964569;4389.0420079341775;1495.2170911258718;1787.6786565159716;7.059522298935741;15218.980953318274;7.627850227480012;2.424090482116742;3.232393391000539;0.0856122312769687;105.63655528105748;8.071490816356837;1885.522922540788;0.8364014895383481;351.07626840066496;814.2006654678768;1919.6769526561727;1568.6006842555078;7573.982907988378;13928.275370951353;7.059522298935741;141677.53717923927;20.308259568932538;4.094095542540176;10.998147952977126;0.8879838045548101;124.80941121734635;38.37252631221543;3692.1607930238865;0.5437846902269456;843.046830739856;3307.0057177000103;7617.354841364196;6774.30801062434
