name;class;SG_average_delta;SG_std_delta;SG_min_delta;SG_peak_delta;SG_kurtosis_delta;SG_skewness_delta;SG_centroid_delta;SG_sbe_delta;SG_sbw_delta;SG_rms_delta;SG_crest_factor_delta;SG_var_coef_delta;SG_Q1_delta;SG_Q2_delta;SG_Q3_delta;SG_interquatile_range_delta
N096;N;70002.55589653876;49021.42560668505;4628.49508209084;231065.69284832114;-0.03118799983108067;0.9434060441632212;0.13829778523110003;0.10196484367018491;0.1512748288195617;1356.3413895021126;170.35953826723596;1.4279991866860868;30296.829120101116;56796.74765043988;99100.06919785279;68803.24007775167
N097;N;150372.22184840665;26959.495307952;73337.83055975889;231771.3143474062;0.2178388411630534;0.09391258535202515;0.22319628542729925;0.1645592104987864;0.21129201303893821;2424.6124357717927;95.59107712554056;5.577709082857079;132581.78750649968;150244.62239642837;168760.65467152902;36178.86716502934
N098;N;79878.1657701685;52587.795654257076;5665.852766009074;262543.316372955;0.7996267586267685;1.055588812379285;0.16483389003980473;0.12152950823739994;0.17253040082151808;1517.820061034143;172.9739401349559;1.518948736610568;36812.368161742714;70239.86039410437;108406.93084377708;71594.56268203436
N099;N;96434.7378891651;82947.00344880453;8095.335095752173;434527.5405529338;3.2514503053765322;1.7744360960382703;0.20018117498936083;0.1475905212754921;0.19728067367340976;2018.7948154839023;215.2410622516772;1.1626066509887278;40837.89155182338;63295.33025388683;132969.42185821861;92131.53030639523
N100;N;55344.112643616136;40208.5090639045;5809.895001317178;196465.93603421075;2.3855663809623096;1.6218053184172765;0.19468543897525234;0.14353859909470826;0.19369295640261713;1085.7092083059545;180.95631365304433;1.376427873902417;28859.03380559584;42850.398945471505;71202.97960493271;42343.94579933687
F001;F;35232.10496748219;18612.560714919084;1670.2763344180253;94544.25621212022;0.1322008371990937;0.588189659181034;0.202998295728343;0.14966754134685734;0.19908322783788843;632.4014915784807;149.5003687865074;1.8929208885933437;20763.874096690837;34401.90089956201;46038.049767757315;25274.175671066478
F002;F;393276.09896442055;438451.4665384267;9016.792236560828;1614715.9629581622;-0.07981051074703416;1.1327032263851395;0.19981135324556312;0.14731785735517589;0.19704220745225234;9347.82371426852;172.73710034705292;0.8969660931216275;57945.449273958264;179968.21584811056;694619.9378050193;636674.4885310611
F003;F;105835.262150257;44588.730412483026;12284.340543319753;301505.2537869837;1.476501149675813;0.6348163738446364;0.17330868351841494;0.1277778439626583;0.17882956471271358;1822.6988593958706;165.41693227751125;2.373587701896698;77599.8063418793;104494.92498513871;130751.94247944426;53152.13613756496
F004;F;52511.86872425123;20910.502242902272;6081.136911635067;107889.61214629991;-0.5666370215704939;0.30996042841660976;0.18439508289922965;0.13595167681067563;0.18671971112717897;897.0628621117952;120.26984585262468;2.51126769286833;35759.07897550189;50415.301823171976;67924.88447844054;32165.805502938645
F005;F;101611.0072635251;60406.443482013376;18763.827632661945;356083.24968939915;1.6969530395897392;1.340442686799693;0.13452548046036644;0.09918358100873743;0.14806141856053578;1876.1216770016063;189.79752435806128;1.6821219957069777;58795.29761064005;87347.22818422958;124485.36736511903;65690.06975447899
F006;F;33957.19456973081;11212.778222331784;14413.068136490043;77250.06307141684;0.6538470225844089;0.7391104833809503;0.19100807811139048;0.14082733712492354;0.1912394133023318;567.5563995121025;136.1099322249287;3.028437189821556;25328.958594043965;32235.076026791117;41715.72628551393;16386.767691469962
F007;F;38721.80032303993;20071.562590511014;976.777910766825;116300.77634453955;0.8887556006101547;0.843712812346631;0.16435685784364806;0.12117779968888284;0.17216887270705772;692.2102454819418;168.013659294463;1.9291871347049963;24565.601595457592;36041.04789520481;48857.85239372405;24292.25079826646
F008;F;223793.34827300132;254239.01361560723;430.3685420321088;1430266.4940775223;1.722382166805347;1.3779076117672395;0.18946795299929378;0.13969182641500838;0.1901991748937809;5375.58944750999;266.0669137856187;0.880247862396769;20105.894524624004;119661.99461817149;369369.79497240635;349263.90044778236
F009;F;3706927.851999618;2534761.3807630627;41316.72520259463;9955639.227105299;-1.3634378238483567;0.23149740381783993;0.1797874424895148;0.13255453394768674;0.18348834553909268;71271.87340652803;139.6853871136412;1.4624366144018208;1379683.3859482524;3484675.7325676754;6125061.140202869;4745377.754254617
F010;F;422316.776113336;488927.8919460151;6291.469828856264;2176912.143784655;0.07827138874463113;1.1807311217252465;0.19756047192819762;0.14565831695645007;0.19558160884045422;10253.73241511056;212.30436446504268;0.8637608593619895;64956.56007840698;147266.8192896388;714506.3649921836;649549.8049137767
F011;F;83387.60940557772;43194.67105034212;11478.005402355939;291086.72692869167;2.5812061423518724;1.2253975872726095;0.18423901849474042;0.13583661291012483;0.18661137078830167;1490.4627964116614;195.2995590560815;1.930506874526071;54229.61542966947;73652.65997250704;108425.64753170883;54196.03210203936
F012;F;21441.332886146472;16421.450772256158;1837.3034705704872;82192.0520697774;0.6248489572098932;1.0616348066539534;0.11929793449402722;0.08795654406563841;0.13459494674619893;428.63346839315454;191.75369664411872;1.3056905375480798;8077.757538659347;16927.10868415978;31368.4011030616;23290.64356440225
F013;F;13157.204478592146;6357.626562601432;915.7145167574154;31148.4152385052;0.013832120551731109;0.7217470608778908;0.1542642425592947;0.11373666866879625;0.16434466122899244;231.91864572953753;134.3075074473759;2.0695151483084975;8656.61283631466;11796.19013593107;16330.89846682996;7674.2856305153
F014;F;17735.410287007995;9536.931909407296;1978.81290457122;58585.79114035789;2.7324358337060852;1.371753624035244;0.15083183347779494;0.11120600590494643;0.16160693745581262;319.5942989836747;183.31300441423247;1.8596557525501112;10852.14706842531;16311.368099835097;21760.154251999444;10908.007183574133
F015;F;21079.424290343413;10261.374874181118;1788.821716826252;54208.95467254646;-0.261472901126766;0.43370632907292983;0.1556796690289096;0.1147802409751767;0.16546222710708527;372.08580262360766;145.68939285055933;2.0542495083560235;13025.086487120458;20305.269371810737;27614.281113390316;14589.194626269858
F016;F;37446.150242615;28343.0422560341;809.2015949921778;124763.24701035772;-0.05363322605026122;0.9075494526112001;0.13475855169254705;0.09935542086657465;0.1482613604902516;745.353737858072;167.38796718037625;1.3211761075028172;16227.782781253582;27510.190578371898;53846.40099333755;37618.618212083966
F017;F;14770.226371550301;10297.592188127894;363.32249886655995;49087.44854282542;0.8852115759382251;1.156004835017212;0.1023356008053971;0.07545047464484089;0.11864566394573495;285.76645444065895;171.77470546326393;1.4343378628432104;7371.9178848868;12244.064154260719;19470.162426442257;12098.244541555458
F018;F;35877.3339005789;21412.823623674354;1178.621025897056;152038.7125940241;1.3927678842328346;1.0786783226312684;0.08735829273296619;0.06440793427694066;0.10371509406978846;663.1145699155697;229.27970443083802;1.675506907968567;21071.307649589984;30133.03186012118;48280.693799308254;27209.38614971827
F019;F;29657.72882360685;13582.252619789766;3262.3217458732934;77525.9486381148;0.024571353983307898;0.6712914365141255;0.1554176691838029;0.11458707249309816;0.16525586289456926;517.7111185960579;149.74750561346187;2.1835648072393097;19762.490900245743;27064.307261742964;38665.011955532784;18902.52105528704
F020;F;33076.36335997006;35972.05109882921;2289.2602624779324;204435.6398943812;8.464644181755526;2.8045650159241684;0.18561476001449792;0.1368509261094161;0.1875637440950659;775.5771838477324;263.59161170800724;0.9195017339738686;12385.662248217493;21602.713453607095;39556.39556954559;27170.733321328094
F021;F;328797.5742140565;253494.85056670074;26108.1381603339;1378379.125830043;2.618695333410897;1.5416962877534837;0.15216886266588306;0.11219177709367566;0.16267802395080017;6589.195875473781;209.18776006653982;1.2970581985354441;139929.15573070175;262944.4714365462;415793.1351555481;275863.97942484636
F022;F;101055.78181938305;48920.06917281426;15841.177402953817;327492.8140440528;2.412831445205418;1.092203276537809;0.1851527750550015;0.13651031165854613;0.18724460109749272;1781.9020352488815;183.78833828443956;2.065732602756447;65562.06435277764;97515.65321291494;126575.13516679005;61013.070814012404
F023;F;34349.665710086796;23199.983809402343;1958.2745026866512;135335.95370791233;2.040355517304566;1.3161006513054776;0.0786340019799003;0.057975648023888236;0.09464537711967576;657.8605854678876;205.72132864846716;1.4805900724881447;16837.937778086274;31102.924261660017;44292.2892872908;27454.351509204524
F024;F;82786.56385937631;48012.51450550733;11247.19721332484;282579.23972823157;0.7138618893252886;0.916301265462982;0.1326719952781413;0.09781703470769014;0.14646480352073538;1518.8833815161324;186.0440657703188;1.724270530548451;43018.91097811283;77726.74559863497;109347.68712819259;66328.77615007976
F025;F;125531.12858991994;101632.51258732294;3688.398993285669;536217.2660290718;5.688565432166664;2.2605282362200967;0.15032657964038285;0.11083348997159728;0.1612006309421651;2563.4139635615275;209.18091016562468;1.235147349939452;63321.90448787244;99511.48673678386;146837.1945844941;83515.29009662167
F026;F;6708.137668422578;4457.4422797536745;608.8249480801044;20162.435565113097;-0.09891021990208015;0.9003283600051019;0.14855098630485017;0.1095243721388216;0.15976600729786763;127.82614004794979;157.7332739418543;1.5049297887472097;3134.400218600557;5287.453732161268;9757.874205746197;6623.47398714564
F027;F;119343.1417354286;68531.73167127404;5635.661834491071;315750.68433262315;0.16464689515837128;0.7921710476993896;0.20356596096532364;0.1500860722513762;0.19944346904868157;2184.1761887408506;144.56282691857808;1.741428953056104;65376.733572930425;109796.75595021725;156114.62525188806;90737.89167895765
F028;F;49813.013408590516;22430.294951579872;4822.198337569858;159200.67190601001;3.6011701540312764;1.305437169174394;0.1698486449677456;0.12522681041340614;0.17628598319712507;867.0361856456541;183.61479548567902;2.2207917245904047;34540.903904988976;46942.84254198724;61686.84458758937;27145.94068260039
F029;F;234716.21180989052;262959.5877806641;778.0820386556513;1144825.5123603803;0.00205882500565302;1.0314623358698634;0.20378797164706872;0.15024975733439777;0.1995840856203297;5594.155030190349;204.64672612432514;0.892594233930989;19746.53932322841;105826.76452799511;409913.1708469891;390166.6315237607
F030;F;448186.72151229996;201931.12465978513;7672.365123570287;1161884.0180582926;0.14197521199522178;0.2403428855475414;0.1902555494554811;0.14027250924659626;0.19073207290503089;7801.819791046656;148.92474437716018;2.219502923422072;334907.85599067283;433168.6027226518;579280.6537129942;244372.79772232135
F031;F;99769.22111757995;65660.87449548914;12465.971381452857;375511.14990635414;1.6610282524920965;1.4260899266820726;0.12286183601219028;0.09058415419365447;0.13781827276875958;1895.5899982037017;198.0972416304137;1.5194622655297414;53149.55327965137;79588.86694609764;119455.90916580756;66306.35588615619
F032;F;126358.56468633252;161457.0724029312;2028.3572552181788;664341.3280594137;2.515665282171142;1.9483009192971938;0.16850567010862985;0.12423665557228629;0.17528825345566343;3253.940571669763;204.16516940827418;0.7826139964373497;34158.505946569305;57739.662977080385;118522.89396933139;84364.38802276208
F033;F;20990.976908310065;14262.47572626092;903.2614045551952;82759.5487713095;1.9172045105841544;1.296039609718243;0.11115112843042778;0.08195002844936786;0.12706071255058493;402.7735472065136;205.47414135138396;1.4717624984041324;10825.263207847904;17427.0884893632;27885.43676715303;17060.173559305127
F034;F;7671.221261400576;4549.31115046296;942.0106626678871;29894.6520954407;3.273792320739765;1.431661867560832;0.1242752438441043;0.09162623818930563;0.1390844424322844;141.54942135671516;211.19586225721073;1.6862379836604309;4661.685483974529;6778.460453775547;9945.312295415162;5283.626811440633
F035;F;18874.034731840824;12630.343076419209;636.184522270524;60267.85654668207;0.5503405729916024;1.0498371484168385;0.10125130720398451;0.07465104154201954;0.11759165081172185;360.4345101296338;167.20889607658864;1.4943406222336555;10046.478877192141;16232.80314647906;25434.812729600624;15388.333852408483
F036;F;22358.813458529625;16771.924571460655;1320.2153710221605;92434.1568354244;2.3754865993872194;1.5927079349440159;0.15061868748454532;0.11104885662128793;0.16143563708868605;443.59817780414267;208.37361707161;1.3331095881849897;11655.063119233026;17302.995727260102;28481.260696537895;16826.19757730487
F037;F;37741.90668539387;38073.835227881806;3167.033663916745;250080.68800554107;12.333608023823748;3.1902400705296396;0.1319854941423574;0.09731088791095988;0.14587046874417212;850.8505818573972;293.91845447131004;0.9912819777545063;16397.229598726262;26936.21813765788;42437.601342696515;26040.371743970252
F038;F;51459.81149260992;29600.567921441416;4683.414727370453;160422.6818333791;1.00200849600406;1.0964750039321647;0.15877705897205982;0.11706389924787544;0.16788468075819357;942.1966161624724;170.26454890782136;1.7384737897320741;29804.57470408454;44926.18470268781;66160.56608908775;36355.9913850032
F039;F;80685.0487885135;46984.58098293696;5528.4846911291725;254532.2788902902;1.9098151351697812;1.4269721692474704;0.18771559942879928;0.13839984290585974;0.189006469976756;1481.8488645836142;171.7666929291142;1.717266539374168;47807.42452400348;68631.83657128818;94557.50256659806;46750.078042594585
F040;F;16093.667672345244;9323.625609542865;898.5883407597041;50411.92433435011;-0.5961545056398845;0.520689020388965;0.1658588101408524;0.12228516616571111;0.1733046395257316;295.19072673840196;170.7774661194732;1.7261168933974722;8724.6593458863;14436.822335585413;22931.059315222858;14206.399969336557
F041;F;110710.93323689266;160527.71212404894;2025.6261329257418;705142.2219563364;3.0577135028334554;1.9988308900281413;0.19169001310723294;0.14133011737645187;0.19169761761066476;3094.891260423399;227.84070993818014;0.6896686669983809;19193.55498228728;37269.34238545838;100432.56804137476;81239.01305908748
F042;F;15555.935747517473;9250.13614735512;1417.0147403347685;38005.70800061932;-0.7868425759000641;0.4984911101297789;0.17403508189129388;0.12831340638261401;0.1793586402115688;287.24003939757927;132.31340616833106;1.6816980312192877;7745.913626435684;14419.46912848809;22804.047022404524;15058.13339596884
F043;F;40285.60075856912;21856.711320468105;4963.250668645605;146840.49612597952;3.1732716112477206;1.5545943320536109;0.08545514597062373;0.06300477325177027;0.10176015148156875;727.4131139482269;201.8667155022322;1.8431684514606255;26064.35084710367;34268.15479450846;50118.95315504917;24054.602307945497
F044;F;160883.63223134883;47124.52023113168;30787.60688875278;355891.3504401745;1.310257165205189;0.6093540507214872;0.19105199956045937;0.14085971973814182;0.1912689690997065;2660.6690095877993;133.76009911706774;3.414011038038429;132111.12206378247;157009.10624532832;186186.9090351133;54075.78697133082
F045;F;34007.170292628834;19165.082637928324;3362.998769442535;92301.44936926817;0.18528482048950368;0.9142534702495421;0.14904514334243268;0.10988870657123082;0.16016632800216382;619.5366806718182;148.98464005259152;1.774433793743604;20690.26077076761;29662.39927125485;42230.5136346752;21540.252863907586
F046;F;42527.91268180845;27183.040803877488;1277.9631921350096;146607.03140305533;2.0494288558038223;1.306752277355683;0.15025902081872758;0.1107836798847827;0.16114623811051715;801.060547719423;183.01616752995488;1.564501668104111;24135.589513422692;36394.55005691518;55030.57069228978;30894.98117886709
F047;F;118191.30361855811;47839.24188475063;17910.10411881908;279496.8993335763;0.2972045937690768;0.8253330603265945;0.18082487398010208;0.13331941633231417;0.1842218217992559;2023.6496766719974;138.115259056708;2.4705931566242714;84254.28771683443;108705.83914310446;143720.01794933647;59465.73023250204
F048;F;58840.16960436647;38340.473097666414;2478.8801694903004;237504.77248996924;2.6848821850931337;1.4272420872037581;0.13806036863067178;0.10178980003874194;0.15107401146706473;1114.6107109132283;213.0831600347494;1.5346751057160994;33143.87729272758;48779.756759856726;77558.72830097213;44414.85100824455
F049;F;32195.557482790708;23456.46429416237;762.7459850768385;139524.08773806872;2.052331085915813;1.3687618253285083;0.17961242193459623;0.1324254939671005;0.18336426406186496;632.2084833748527;220.69315962554285;1.372566516378312;15348.400270692136;25076.53846802291;43587.882497155435;28239.482226463297
F050;F;96401.19892939992;101817.61315034046;4415.623131213935;619126.6152825772;7.783374306362411;2.516880142652337;0.19899463749510032;0.1467157053129015;0.1965140675735385;2225.341651671606;278.2164324374682;0.9468027775023281;31687.948554704257;58655.60754778975;126378.25149140581;94690.30293670156
F051;F;93167.35482139308;49843.48454461845;8953.635772421167;307815.95911465416;2.078868457079806;1.1049474039805809;0.16346462329399739;0.12051996878999864;0.17149067576836285;1676.9686694685397;183.5549850863978;1.8691982647800707;60335.754164950944;85949.91800424446;115543.20786121767;55207.453696266726
F052;F;30416.222114888136;19462.527942309443;1073.0344596137563;126042.18803488843;2.4191727356038326;1.2237560561010299;0.16481617073656915;0.12151644406589972;0.1725169852165278;573.103390878663;219.92923099206365;1.562809425633067;14519.195113792675;28665.283205007054;41525.76546303401;27006.570349241338
F053;F;45498.62176058738;35379.001861850986;4780.057424446307;178838.30991231796;1.889833766340602;1.5078673666124074;0.19321576392632597;0.14245503013979452;0.19271749034636623;914.7267495878498;195.5100908472366;1.2860346354103431;19374.990423727868;34941.11706041302;58913.13069888611;39538.14027515824
F054;F;43496.72911509391;25635.739576216278;2182.846745088957;137894.44536928163;1.019481532280687;0.9797623028207918;0.09155383486609109;0.06750124337802925;0.10797863431104618;801.3145036979146;172.0852982604519;1.6967222258509866;24259.022287553278;39473.374005191894;56215.15688136681;31956.134593813535
F055;F;58005.777361081324;28360.40948183612;6852.608316842122;199523.16574285066;1.1400660683986796;0.858389311210128;0.15644427993814752;0.11534397691424966;0.16606317365872694;1024.754444167723;194.7033915084875;2.0453081750541036;36284.13452382788;54953.599178560136;75702.83879376795;39418.70426994007
F056;F;27026.43297719432;11799.224713372805;2524.3808948687674;71667.57455054132;0.5258128156751467;0.8228522149344585;0.15690037609762184;0.11568024964285234;0.1664207218080762;468.0335041795847;153.1248808269983;2.2905261687713736;18901.871537200037;24325.00218156154;34129.36787421604;15227.496337016004
F057;F;69886.57633153822;48110.165478761985;4692.916879937978;242096.81306519575;0.4866462115179888;1.1031827908682197;0.19988214984385677;0.1473700546052282;0.19708789106368646;1346.58085289552;179.78631772805983;1.452636373956962;34586.86538811901;52331.54925697182;95258.66152557371;60671.7961374547
F058;F;13159.917464626233;9142.766222815711;623.1477791748782;48208.66369524195;1.5068133328400437;1.2018474047378387;0.11265431841680977;0.08305830745551322;0.12846832215817605;254.3196593634657;189.55932787855633;1.4393802864373528;6327.365608342925;11104.62246891462;17559.650958834707;11232.285350491782
F059;F;33626.66918888381;21145.82662485811;3852.249178134499;133702.82572716512;1.6130368195619162;1.224157148932608;0.15885190926611095;0.1171190852258637;0.1679428287828067;630.440824619486;212.07831172396536;1.5902272247590343;17737.155567465896;28701.5132255169;45085.506838662506;27348.35127119661
F060;F;1871393.15323849;1119980.4011511574;155707.44208687957;6900037.691293547;2.047606975808441;1.236658954690325;0.1783163865403035;0.13146994687609498;0.18244237768693133;34613.62274938039;199.34456850278877;1.6709159832752454;1014792.0572360381;1688202.6015340735;2435015.7618368007;1420223.7046007626
F061;F;210128.26671197798;178884.27184235412;1974.615044652748;764416.9990166841;0.32335776949250894;1.006649412427077;0.18653904411268782;0.13753238665067702;0.18820021099553536;4379.752796123431;174.53427958155044;1.1746603798525024;57639.0481759305;166687.5318431388;321334.851063072;263695.8028871415
F062;F;75398.95107037177;71367.39902331815;3460.960242417601;416648.25499013095;6.366556174926643;2.3440143161024705;0.18824217826079812;0.13878808143184238;0.18936589733125883;1647.707167028943;252.86547471988524;1.0564901075592845;29160.900788723964;53031.19298680256;96435.13016320461;67274.22937448064
F063;F;39901.97582034451;36538.14606529472;297.37015311058605;182883.39699316103;2.5737305550964606;1.7654172853343906;0.1799002617604531;0.13263771387211565;0.18356827714775592;858.6797598868499;212.98207496734287;1.092063503962093;16369.168788294277;29992.64056115028;46618.67120921664;30249.502420922363
F064;F;94368.15274475832;86473.32507463355;3164.6728063893215;409147.35997916764;1.7205139100005065;1.4968516860349885;0.18325596063198685;0.13511181937039524;0.1859271453258552;2031.4271516656095;201.408827111373;1.0912978385335697;30934.976344729108;62714.94211848288;125789.83864169943;94854.86229697033
F065;F;31969.585089228804;22468.028188470118;1223.4424161414283;128723.98556710155;1.8849308745045557;1.308574745572352;0.10773815404272853;0.07943369458826825;0.12383529618195141;620.1622160129626;207.56502451031452;1.422892334879417;16044.315441668625;26975.258334768794;41884.74976961914;25840.43432795052
F066;F;57548.42704408496;38266.101491048044;2531.2056130550236;240253.47428699405;2.726736557789736;1.3398672834739527;0.1694396463379271;0.12492526197370352;0.17598274882151008;1096.8372184472842;219.042051314692;1.5039009672189316;29359.952109769605;50630.553523363764;77812.93398399324;48452.98187422363
F067;F;48117.16681249535;28745.64752913028;3973.9417826181393;183602.6919428903;1.5057915876829497;1.1899595139057384;0.17265147375660816;0.12729329324834887;0.17834941302570126;889.5664460551711;206.39570293718475;1.6738939960818189;26886.617740137743;39818.95317499839;63664.32513075056;36777.70739061282
F068;F;35039.978439600476;16950.631254956574;5124.5428734761335;97562.06849668207;1.0251641957018078;0.964381881299916;0.1673468288053948;0.12338225958810284;0.17442260369745247;617.7728726348539;157.9254655203158;2.0671783789382094;24405.283055746404;32764.163124797145;42878.127075387296;18472.844019640892
F069;F;50097.44086633471;13829.632087268168;20844.47135702843;85984.36032964943;-0.36317605563528055;0.38305953411439203;0.20414482865256783;0.15051286255128551;0.19980979080723518;824.8367986085595;104.24408861813497;3.622470977550835;40746.62276856051;48673.53993804197;59224.53052888267;18477.90776032216
F070;F;220442.37294299414;135720.57970400562;10484.553725202688;656756.7889807724;-0.5123519211157941;0.5248877918417417;0.17094293548100273;0.12603361408656383;0.17709462642086843;4108.56804388912;159.85053234243003;1.6242368948302397;110294.20711851455;189917.76277643215;319841.0006356281;209546.79351711358
F071;F;9154.853032963492;6060.325502185954;584.3130252383799;40698.68818787079;3.2029573759909544;1.4183798793947622;0.1296464573795896;0.09558635184947563;0.14383336352139772;174.24820830537647;233.56732665247742;1.5106206803019648;4600.601927298128;7874.473091893928;12199.409405133885;7598.807477835757
F072;F;15331.84943914572;8983.45246039035;1347.8198405536832;46925.621884890264;1.4221510065331842;1.152343080426875;0.15758729162327062;0.1161867019628975;0.16695791883942543;282.0257885794494;166.38769851953046;1.7066767489165873;8988.54785118062;13721.595314143979;19146.066890507536;10157.519039326917
F073;F;663711.7256556539;418265.9154881809;59028.02223908168;2154071.9962112075;1.6436363697400438;1.259039054630145;0.17593063576339094;0.12971096928583628;0.18073125269305296;12451.00858642129;173.0038158162043;1.5868176226623674;387839.075592926;581479.108281131;818171.7207289948;430332.6451360688
F074;F;57068.032666610794;34554.478773228955;4477.0712555131;188736.83995802546;0.9401213945921354;1.0101145742306872;0.12413024607144922;0.0915193335472928;0.13895486692386774;1058.8207350867253;178.25193038231018;1.6515379392967198;31576.03785262431;48115.66994304233;76855.99064944591;45279.9527968216
F075;F;25092.72365682873;8170.691412915493;5213.096052521125;49504.11326214308;-0.4929418397788705;0.14057051688706795;0.17447492410221394;0.12863769532333033;0.1796781726777442;418.8279732835445;118.19676912704452;3.0710649061062827;19360.472358190913;24515.611145622843;31015.410031747248;11654.937673556335
F076;F;1002190.3560277075;503273.5704406366;22539.26513251026;2659374.457569617;-0.5310785843991574;0.0448045374531193;0.17999427858832698;0.1327070310426004;0.18363485621173267;17798.69095191458;149.41404762598856;1.9913431081831872;608023.6951556248;1035199.9682677938;1384858.088631419;776834.3934757942
F077;F;47733.83963199576;28933.677426610757;2235.243066311512;176293.18386800116;2.923585341678998;1.4855268104537733;0.13915360736606947;0.10259582825215648;0.15199713603229348;885.8923883793544;199.00067568083605;1.6497674639897035;29413.993861113304;44229.15164419719;56547.4806157607;27133.486754647398
F078;F;28122.9480012089;21587.160064777087;1531.608937538362;99268.89176422782;0.6925545204530006;1.176009527597214;0.1311698806939783;0.09670954857916722;0.14516226291007328;562.6730204522322;176.42376327985892;1.3027627495613006;12389.866618856555;21590.620087299703;39587.098582247374;27197.23196339082
F079;F;107346.10587709461;56991.25336022043;2475.314900899107;269502.94832234154;-0.41116643519154783;0.4338322186265098;0.2101415208704848;0.15493413208583637;0.20354374482098372;1928.912289684538;139.71757542506876;1.8835540464183156;66442.53471709185;101321.27790030115;144588.81853173507;78146.28381464322
F080;F;22315.040009561308;17133.23716017238;1027.1088930416006;99387.69391890688;3.45718289688885;1.7076146029427428;0.10063609103521;0.07419745206213281;0.1169917588320263;446.51147835867954;222.58709738939666;1.3024415526935247;9673.100243284702;18725.705114161592;28219.669425183063;18546.56918189836
F081;F;17468.077907840438;6507.480509457639;4284.546051299969;43708.327209405106;1.0869657054885398;0.8074872463082855;0.15159564519671945;0.11176915261321406;0.16221955160346815;295.84913796919716;147.73856536961034;2.684307372485131;13110.227850813362;16958.694506822212;21287.82178178413;8177.593930970766
F082;F;158609.85320803098;53582.394401744874;41188.84738468849;426143.97272717394;3.0680875745708294;1.0365942118519016;0.20594938917048547;0.15184333744497516;0.20094510512994976;2657.0640851831417;160.38151849762457;2.9601113384150293;121964.84028708523;159841.16164263088;186516.0407377233;64551.20045063806
F083;F;43280.43375450619;17422.11310442755;10772.56711509637;91005.15806434411;-0.2589345509344163;0.5293283233975132;0.19829201394480517;0.1461976717063249;0.19605804181232067;740.4685648063755;122.90212223680416;2.484224129133174;29579.488092404357;42167.45917863466;55709.63335366569;26130.145261261332
F084;F;40273.75975390899;22222.00060171826;7685.34619745668;132429.21189284226;0.6217324316549355;1.0171109560779745;0.16675702113824;0.1229474034081834;0.17398033921639902;730.03106028576;181.40216094504908;1.8123372632252976;23567.629631944557;35511.27618893089;51288.12179558175;27720.49216363719
F085;F;44721.56636320701;8363.055475658122;20360.16081827014;70489.56822275887;-0.1374589546833067;0.11807159676483679;0.20150698381419824;0.1485680198618592;0.19813207451230108;722.0805363491129;97.62009176865341;5.3475152106040165;38444.22532053121;44773.683504957386;50112.798125923946;11668.572805392738
F086;F;424470.40965809725;340856.1491674945;23723.156062413676;1609447.0609828304;1.0349230005322898;1.3401598885614954;0.1901815619287673;0.14021795937378156;0.19068209539312417;8639.987334114207;186.27886809834484;1.2453065925165847;186315.33419075084;307135.9966441537;564131.0540468534;377815.7198561026
F087;F;28264.111001923568;10646.097800608239;5896.546184285387;59729.780051488044;-0.3728262840821128;0.44067770274340295;0.19910650470158608;0.14679818329475847;0.19658653089935363;479.34657694985725;124.60666858529828;2.654879894143821;19927.35840702925;27327.38843295595;35805.80735366329;15878.448946634038
F088;F;3929.0116845858715;2449.058110454052;189.3901533998657;16750.91168369936;1.8489841847259516;1.0853307253062774;0.09038541226040525;0.06663978324596434;0.10679764646478915;73.47958205406151;227.96688842589123;1.604295001337244;2241.97659602079;3589.6607317732714;5174.504250098395;2932.5276540776044
F089;F;120597.58881452159;51024.97809580473;26274.20677739473;301801.58608614316;0.6800867783417868;0.7464086209718235;0.17478667337590448;0.12886754329886393;0.179904271166073;2078.274740891628;145.21736714976544;2.3635010403745205;82979.49337216915;112791.89227268494;151160.56371869784;68181.0703465287
F090;F;134486.6538045916;97911.00820938814;8161.838317233058;421861.6830587628;-0.27113933063574125;0.8204542873828536;0.1821741557610951;0.1343142211705557;0.18517062792893385;2640.1866957560196;159.7847923924798;1.3735600956838725;53671.57112060599;111790.05912075848;207574.88970180522;153903.31858119922
F091;F;116612.8308976991;69621.95280100082;12434.86136639214;330288.34132232453;-0.07437564204928959;0.868457251863047;0.14530808647738466;0.10713343165200871;0.1571186269019226;2155.5253026648165;153.22870063923543;1.6749434080226313;64340.547245930924;97600.39130148891;158228.33818991296;93887.79094398204
F092;F;75247.9634347303;40350.94013601859;5836.789626564199;191824.5948126582;-0.37913887206871744;0.5996644714966508;0.14405079067451268;0.1062064466697634;0.15608272894210334;1355.13338510252;141.55403218713124;1.8648379240007218;42019.37017420912;67931.09382321156;101838.74508967233;59819.37491546321
F093;F;18647.424753182957;10883.637917878232;1919.4398573800888;63383.39088447731;1.124249509849414;1.087100952095363;0.18978578689266404;0.13992616048765044;0.19041446136257134;342.6743334484017;184.96684664601906;1.7133448295400733;10479.504587357933;16380.761958961131;23686.00164281627;13206.497055458338
F094;F;70722.07567670541;26906.325071044077;11487.49407465393;191740.398933488;2.3944472455030086;0.8973052334604735;0.17467396900786053;0.12878444809058318;0.17982256768241006;1200.9192865084203;159.6613536709518;2.6284554092752996;50810.58932433478;69226.76411560868;87869.32593530454;37058.73661096976
